dataset_key,dataset_name,split,image_path,image_name,label_path,label_exists,parse_ok,specimen_key,shrimp_id,img_num,disease_from_name,normalized_stem,mask_instances,mask_classes,mask_class_ids,co_infection,total_mask_area_norm,mean_mask_area_norm,ahash,dhash
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-5-img-1_jpg.rf.58bc8696ff1822b1a24786733ab0ce7a.jpg,Healthy-5-img-1_jpg.rf.58bc8696ff1822b1a24786733ab0ce7a.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-5-img-1_jpg.rf.58bc8696ff1822b1a24786733ab0ce7a.txt,True,True,healthy::5,5,1,Healthy,Healthy-5-img-1,0,,,False,0.0,0.0,1111111111111111111111111000000110000110000110000000000000000000,1111000000010101000110100000101100101000001100111000011101001100
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-5-img-2_jpg.rf.c7b141c78bf97e930b22b14bbe4fef46.jpg,Healthy-5-img-2_jpg.rf.c7b141c78bf97e930b22b14bbe4fef46.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-5-img-2_jpg.rf.c7b141c78bf97e930b22b14bbe4fef46.txt,True,True,healthy::5,5,2,Healthy,Healthy-5-img-2,0,,,False,0.0,0.0,1111000000000000001100001110000010000000101001111111111111111111,1100010100110111111000111100110100010101010011110100111100100111
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-5-img-3_jpg.rf.044880a4677a3d1161cb4a4a9c020f45.jpg,Healthy-5-img-3_jpg.rf.044880a4677a3d1161cb4a4a9c020f45.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-5-img-3_jpg.rf.044880a4677a3d1161cb4a4a9c020f45.txt,True,True,healthy::5,5,3,Healthy,Healthy-5-img-3,0,,,False,0.0,0.0,1111000000000000000010001111000010000100110111111111111111111111,0110000100001111000100110111010100001101001001110011011100011011
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-50-img-1_jpg.rf.c90008eb9c2e83622b2d764f8266fcf6.jpg,Healthy-50-img-1_jpg.rf.c90008eb9c2e83622b2d764f8266fcf6.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-50-img-1_jpg.rf.c90008eb9c2e83622b2d764f8266fcf6.txt,True,True,healthy::50,50,1,Healthy,Healthy-50-img-1,0,,,False,0.0,0.0,1111111111100111111101111111001011111000111100001100000000000000,1011110010001100110011000000011010000010100100101000010001001010
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-50-img-2_jpg.rf.9561525058af9c4b6b76295a974d460c.jpg,Healthy-50-img-2_jpg.rf.9561525058af9c4b6b76295a974d460c.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-50-img-2_jpg.rf.9561525058af9c4b6b76295a974d460c.txt,True,True,healthy::50,50,2,Healthy,Healthy-50-img-2,0,,,False,0.0,0.0,1111111111101111111011111111010011110000111100001100000000000000,0111110000011000100010001000110000000100001001010000110010011010
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-50-img-3_jpg.rf.f019f95ab105d9eb10efa6451e52536d.jpg,Healthy-50-img-3_jpg.rf.f019f95ab105d9eb10efa6451e52536d.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-50-img-3_jpg.rf.f019f95ab105d9eb10efa6451e52536d.txt,True,True,healthy::50,50,3,Healthy,Healthy-50-img-3,0,,,False,0.0,0.0,1111111111111111111110111111101011110000100000001100000000000000,0110110010010010100100100000011010000110000001010011011010011010
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-51-img-1_jpg.rf.4751f95b68e15ea80a77cb952cecb082.jpg,Healthy-51-img-1_jpg.rf.4751f95b68e15ea80a77cb952cecb082.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-51-img-1_jpg.rf.4751f95b68e15ea80a77cb952cecb082.txt,True,True,healthy::51,51,1,Healthy,Healthy-51-img-1,0,,,False,0.0,0.0,1111111111110111111101111110010011001100110010000000000000000100,1011110010100100110011000000100110011000100100010000101111101101
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-51-img-2_jpg.rf.60345becf8bc72881e59a31ab686bea0.jpg,Healthy-51-img-2_jpg.rf.60345becf8bc72881e59a31ab686bea0.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-51-img-2_jpg.rf.60345becf8bc72881e59a31ab686bea0.txt,True,True,healthy::51,51,2,Healthy,Healthy-51-img-2,0,,,False,0.0,0.0,1111111111110111111001101110010011001000110010001110000011000000,0011110010100100110011001000100110011001100110011000100110001101
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-51-img-3_jpg.rf.93a593ba84a98840c9857111b99316f8.jpg,Healthy-51-img-3_jpg.rf.93a593ba84a98840c9857111b99316f8.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-51-img-3_jpg.rf.93a593ba84a98840c9857111b99316f8.txt,True,True,healthy::51,51,3,Healthy,Healthy-51-img-3,0,,,False,0.0,0.0,1111111111111111111100011100000010011000101110001101000011000000,0010110010111000100001100011001000110001001000010010000110000010
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-52-img-1_jpg.rf.2e485b48b4181d1971e6d9b0ba4a2111.jpg,Healthy-52-img-1_jpg.rf.2e485b48b4181d1971e6d9b0ba4a2111.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-52-img-1_jpg.rf.2e485b48b4181d1971e6d9b0ba4a2111.txt,True,True,healthy::52,52,1,Healthy,Healthy-52-img-1,0,,,False,0.0,0.0,1111111111001111111001111111100111100000111000001110000000000000,1011011010011000110011001001001110010001110001001001100001001011
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-52-img-2_jpg.rf.85e0ec7390014f7a02b62cb4d9db3642.jpg,Healthy-52-img-2_jpg.rf.85e0ec7390014f7a02b62cb4d9db3642.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-52-img-2_jpg.rf.85e0ec7390014f7a02b62cb4d9db3642.txt,True,True,healthy::52,52,2,Healthy,Healthy-52-img-2,0,,,False,0.0,0.0,1111111111011111110011111111100011011000110000001110000000000000,1010011010111000100111001000001010110011100011101000000010010010
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-52-img-3_jpg.rf.56fca9e12ade6e0898597c7e1912398d.jpg,Healthy-52-img-3_jpg.rf.56fca9e12ade6e0898597c7e1912398d.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-52-img-3_jpg.rf.56fca9e12ade6e0898597c7e1912398d.txt,True,True,healthy::52,52,3,Healthy,Healthy-52-img-3,0,,,False,0.0,0.0,1111111111111111111110111101100011011000110100001100000000000000,0010111010011100110100101001001010110010001101010000110100111111
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-53-img-1_jpg.rf.54ebdc3e11582a8eebf6c71ccb8d9690.jpg,Healthy-53-img-1_jpg.rf.54ebdc3e11582a8eebf6c71ccb8d9690.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-53-img-1_jpg.rf.54ebdc3e11582a8eebf6c71ccb8d9690.txt,True,True,healthy::53,53,1,Healthy,Healthy-53-img-1,0,,,False,0.0,0.0,1111111111111111000000010100000011111110111110001101000000000000,1110100000001100001001111001100010010000110000000011000000100000
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-53-img-2_jpg.rf.29cdacf43768a737bb90983ee8ab30db.jpg,Healthy-53-img-2_jpg.rf.29cdacf43768a737bb90983ee8ab30db.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-53-img-2_jpg.rf.29cdacf43768a737bb90983ee8ab30db.txt,True,True,healthy::53,53,2,Healthy,Healthy-53-img-2,0,,,False,0.0,0.0,1111111011111111111111100000000111011000111111001110000000000000,1001100011110000000011000000011000110001001000010100011001011001
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-54-img-1_jpg.rf.82e9010dd97de33a97ccba5f4619f41c.jpg,Healthy-54-img-1_jpg.rf.82e9010dd97de33a97ccba5f4619f41c.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-54-img-1_jpg.rf.82e9010dd97de33a97ccba5f4619f41c.txt,True,True,healthy::54,54,1,Healthy,Healthy-54-img-1,0,,,False,0.0,0.0,1111111011111110111111110000100010000001111111101011110000000000,1010000001000000010000000111100100010111000011000110100010001101
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-54-img-2_jpg.rf.b4ff4a57b30f67b3a2df5bb1cadb6b53.jpg,Healthy-54-img-2_jpg.rf.b4ff4a57b30f67b3a2df5bb1cadb6b53.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-54-img-2_jpg.rf.b4ff4a57b30f67b3a2df5bb1cadb6b53.txt,True,True,healthy::54,54,2,Healthy,Healthy-54-img-2,0,,,False,0.0,0.0,1111100011110000111111110000010000000000110001111111111111111111,0010000000000100110000010101100000001111000111101100100010010110
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-55-img-1_jpg.rf.d623416cce97617ec83636d1b8e67a4a.jpg,Healthy-55-img-1_jpg.rf.d623416cce97617ec83636d1b8e67a4a.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-55-img-1_jpg.rf.d623416cce97617ec83636d1b8e67a4a.txt,True,True,healthy::55,55,1,Healthy,Healthy-55-img-1,0,,,False,0.0,0.0,1111000011110000111100001111000011110000111000001111000011110000,0000000000000110001001000010010000010110100001001000001000000000
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-55-img-2_jpg.rf.ad21c82e94754ffb3a4edcd7d4fcc28f.jpg,Healthy-55-img-2_jpg.rf.ad21c82e94754ffb3a4edcd7d4fcc28f.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-55-img-2_jpg.rf.ad21c82e94754ffb3a4edcd7d4fcc28f.txt,True,True,healthy::55,55,2,Healthy,Healthy-55-img-2,0,,,False,0.0,0.0,1111000011110000111100001111000011110000111000001111000011110000,0000000000000110001001000010010000010100100001001000001000000000
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-55-img-3_jpg.rf.d3f167d18f4084186d44ae3b368579ea.jpg,Healthy-55-img-3_jpg.rf.d3f167d18f4084186d44ae3b368579ea.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-55-img-3_jpg.rf.d3f167d18f4084186d44ae3b368579ea.txt,True,True,healthy::55,55,3,Healthy,Healthy-55-img-3,0,,,False,0.0,0.0,1111000011110000111100001111000011110000111000001111000011111000,0000000000000110000001000010010000010110100001001000001000000000
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-56-img-1_jpg.rf.218f0ef7dae7d2ca84d0c15e5eaeae45.jpg,Healthy-56-img-1_jpg.rf.218f0ef7dae7d2ca84d0c15e5eaeae45.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-56-img-1_jpg.rf.218f0ef7dae7d2ca84d0c15e5eaeae45.txt,True,True,healthy::56,56,1,Healthy,Healthy-56-img-1,0,,,False,0.0,0.0,1111111011111100111110001100000010000000001110000011111101111111,0000000000000000010000001000111100100011011100001111110011111110
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-56-img-2_jpg.rf.181fb8a24ddce61a1f21a171fca4953c.jpg,Healthy-56-img-2_jpg.rf.181fb8a24ddce61a1f21a171fca4953c.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-56-img-2_jpg.rf.181fb8a24ddce61a1f21a171fca4953c.txt,True,True,healthy::56,56,2,Healthy,Healthy-56-img-2,0,,,False,0.0,0.0,1111111111111111111111111111000011000000100000001000000000000000,1101000100000010100000000000001100011001001100000010010001100011
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-56-img-3_jpg.rf.c5b5d26ab3b8cb8df87ee787cbde0a12.jpg,Healthy-56-img-3_jpg.rf.c5b5d26ab3b8cb8df87ee787cbde0a12.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-56-img-3_jpg.rf.c5b5d26ab3b8cb8df87ee787cbde0a12.txt,True,True,healthy::56,56,3,Healthy,Healthy-56-img-3,0,,,False,0.0,0.0,1111111111111111111100000000000001111100111111001110000000000000,0111000011000000001000110111001111000101000010011000000000000000
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-57-img-1_jpg.rf.e4fb141d6f9815f1ac3ff5dcd0c6ce53.jpg,Healthy-57-img-1_jpg.rf.e4fb141d6f9815f1ac3ff5dcd0c6ce53.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-57-img-1_jpg.rf.e4fb141d6f9815f1ac3ff5dcd0c6ce53.txt,True,True,healthy::57,57,1,Healthy,Healthy-57-img-1,0,,,False,0.0,0.0,1111111111111111111111101010000111100000111111001000000000000000,0001110011111000011100000100011111001101001100000010000100000001
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-57-img-2_jpg.rf.5c7266910ecf7a8885d7519041720fad.jpg,Healthy-57-img-2_jpg.rf.5c7266910ecf7a8885d7519041720fad.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-57-img-2_jpg.rf.5c7266910ecf7a8885d7519041720fad.txt,True,True,healthy::57,57,2,Healthy,Healthy-57-img-2,0,,,False,0.0,0.0,1111111111111110111111101000000111100000111100001100000010000000,0001000000100000010000000011001100000001000000000000000000000000
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-57-img-3_jpg.rf.4acd67d8b6e6e1ab32841209cbbb8f4d.jpg,Healthy-57-img-3_jpg.rf.4acd67d8b6e6e1ab32841209cbbb8f4d.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-57-img-3_jpg.rf.4acd67d8b6e6e1ab32841209cbbb8f4d.txt,True,True,healthy::57,57,3,Healthy,Healthy-57-img-3,0,,,False,0.0,0.0,1111100011111111000000001000000111111111111100110000000100000001,1100000011001000110000110011111111000100110001111000111110011111
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-58-img-1_jpg.rf.f267061bfa8e64e0492cf2a847249d67.jpg,Healthy-58-img-1_jpg.rf.f267061bfa8e64e0492cf2a847249d67.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-58-img-1_jpg.rf.f267061bfa8e64e0492cf2a847249d67.txt,True,True,healthy::58,58,1,Healthy,Healthy-58-img-1,0,,,False,0.0,0.0,1111111111111111111111111110011010111000000000000000000000000000,0011100010110100000000101010110010110011010110110100110111111011
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-58-img-2_jpg.rf.a88f730041ea5a8716e6b7184237777b.jpg,Healthy-58-img-2_jpg.rf.a88f730041ea5a8716e6b7184237777b.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-58-img-2_jpg.rf.a88f730041ea5a8716e6b7184237777b.txt,True,True,healthy::58,58,2,Healthy,Healthy-58-img-2,0,,,False,0.0,0.0,1111111111111111111111101110010010110000000000000000000000000000,0111000000111000101001001000110101110011010101111100100110110011
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-58-img-3_jpg.rf.0d459b8f7a7c92d69de12c3e8c09cce5.jpg,Healthy-58-img-3_jpg.rf.0d459b8f7a7c92d69de12c3e8c09cce5.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-58-img-3_jpg.rf.0d459b8f7a7c92d69de12c3e8c09cce5.txt,True,True,healthy::58,58,3,Healthy,Healthy-58-img-3,0,,,False,0.0,0.0,1111111111111111111111111111010000011000000000000000000000000000,0011100010111100101101001010010000110011010111111100110101111011
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-59-img-1_jpg.rf.8abce86b01b0aa3530b9d7c2536bfbec.jpg,Healthy-59-img-1_jpg.rf.8abce86b01b0aa3530b9d7c2536bfbec.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-59-img-1_jpg.rf.8abce86b01b0aa3530b9d7c2536bfbec.txt,True,True,healthy::59,59,1,Healthy,Healthy-59-img-1,0,,,False,0.0,0.0,1111111111111111011111000010000011000111011111100000000000000000,1001111000111100110100010100001100011110111000001111000000011000
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-59-img-2_jpg.rf.e66308a634d27c8c7656e79760202388.jpg,Healthy-59-img-2_jpg.rf.e66308a634d27c8c7656e79760202388.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-59-img-2_jpg.rf.e66308a634d27c8c7656e79760202388.txt,True,True,healthy::59,59,2,Healthy,Healthy-59-img-2,0,,,False,0.0,0.0,1111111111111110111111000011100000100000110001011000000000000000,0011000011100000010000011101001111000011000111010011000101011001
hand,Hand-labeled segmentation,train,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\Healthy-59-img-3_jpg.rf.cf52fd72672abec2b296fb7b9bcdaac7.jpg,Healthy-59-img-3_jpg.rf.cf52fd72672abec2b296fb7b9bcdaac7.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\Healthy-59-img-3_jpg.rf.cf52fd72672abec2b296fb7b9bcdaac7.txt,True,True,healthy::59,59,3,Healthy,Healthy-59-img-3,0,,,False,0.0,0.0,0000000000000011100111000000000000001111011111111111111111111111,0001100111001111101101000011010001111111110011110111111111111111
