path,source_path,rel_path,filename,class_dir,class_folder,display_class_name,class_name,project_label,label,shrimp_group_stem,shrimp_group_id,group_parse_status,normalized_stem,readable,read_error,file_size,md5,split
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-18-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-18-img-3_nobg.png,1. Healthy/Healthy-18-img-3_nobg.png,Healthy-18-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-18,1. Healthy::Healthy-18,parsed,Healthy-18-img-3,True,,1097315,7d692ad2519e00df3df403715e514ba6,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-23-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-23-img-1_nobg.png,1. Healthy/Healthy-23-img-1_nobg.png,Healthy-23-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-23,1. Healthy::Healthy-23,parsed,Healthy-23-img-1,True,,924683,b14a288a2f5f292383b64c169a9747aa,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-24-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-24-img-1_nobg.png,1. Healthy/Healthy-24-img-1_nobg.png,Healthy-24-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-24,1. Healthy::Healthy-24,parsed,Healthy-24-img-1,True,,1264793,830cc1685306bdf1a3398e81a2406776,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-26-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-26-img-1_nobg.png,1. Healthy/Healthy-26-img-1_nobg.png,Healthy-26-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-26,1. Healthy::Healthy-26,parsed,Healthy-26-img-1,True,,1042620,44f4a067d5b4fe832f5c08bdb2a507c4,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-26-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-26-img-2_nobg.png,1. Healthy/Healthy-26-img-2_nobg.png,Healthy-26-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-26,1. Healthy::Healthy-26,parsed,Healthy-26-img-2,True,,997749,74c42ddaa51a0da889cdfbd47df9cc19,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-38-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-38-img-1_nobg.png,1. Healthy/Healthy-38-img-1_nobg.png,Healthy-38-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-38,1. Healthy::Healthy-38,parsed,Healthy-38-img-1,True,,1438306,ce62abb5a6ccf8edfe3accd937b66e85,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-38-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-38-img-2_nobg.png,1. Healthy/Healthy-38-img-2_nobg.png,Healthy-38-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-38,1. Healthy::Healthy-38,parsed,Healthy-38-img-2,True,,1232240,6962653656b2174129660e2f051e6348,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-38-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-38-img-3_nobg.png,1. Healthy/Healthy-38-img-3_nobg.png,Healthy-38-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-38,1. Healthy::Healthy-38,parsed,Healthy-38-img-3,True,,1323800,d3f3ad1bb49ceffa12564f1d2ae384bc,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-39-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-39-img-1_nobg.png,1. Healthy/Healthy-39-img-1_nobg.png,Healthy-39-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-39,1. Healthy::Healthy-39,parsed,Healthy-39-img-1,True,,940674,caa79093ea0c3294150f3194a1b227b5,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-39-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-39-img-2_nobg.png,1. Healthy/Healthy-39-img-2_nobg.png,Healthy-39-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-39,1. Healthy::Healthy-39,parsed,Healthy-39-img-2,True,,991251,e685d2137633ca99a231af1f42ed9030,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-39-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-39-img-3_nobg.png,1. Healthy/Healthy-39-img-3_nobg.png,Healthy-39-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-39,1. Healthy::Healthy-39,parsed,Healthy-39-img-3,True,,986482,95730efbb623d48f4613561e2b57f187,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-53-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-53-img-1_nobg.png,1. Healthy/Healthy-53-img-1_nobg.png,Healthy-53-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-53,1. Healthy::Healthy-53,parsed,Healthy-53-img-1,True,,1008786,a0e381694fbfe9fc827dd05971dd7c19,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-53-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-53-img-2_nobg.png,1. Healthy/Healthy-53-img-2_nobg.png,Healthy-53-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-53,1. Healthy::Healthy-53,parsed,Healthy-53-img-2,True,,853145,9353512ad94fd1dce07863bd35b5a2fc,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-64-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-64-img-1_nobg.png,1. Healthy/Healthy-64-img-1_nobg.png,Healthy-64-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-64,1. Healthy::Healthy-64,parsed,Healthy-64-img-1,True,,1065267,c7ae58f8f08308dedc049c5bee2324bf,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-64-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-64-img-2_nobg.png,1. Healthy/Healthy-64-img-2_nobg.png,Healthy-64-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-64,1. Healthy::Healthy-64,parsed,Healthy-64-img-2,True,,1004937,08eb186aa64c413e3e117044897806b7,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-64-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-64-img-3_nobg.png,1. Healthy/Healthy-64-img-3_nobg.png,Healthy-64-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-64,1. Healthy::Healthy-64,parsed,Healthy-64-img-3,True,,1348675,549e55abdc0e1768d9d5605ed5a4aed5,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-68-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-68-img-1_nobg.png,1. Healthy/Healthy-68-img-1_nobg.png,Healthy-68-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-68,1. Healthy::Healthy-68,parsed,Healthy-68-img-1,True,,1029959,ee557f7e3d2c1232ee7f1fc73fd49e23,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-68-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-68-img-2_nobg.png,1. Healthy/Healthy-68-img-2_nobg.png,Healthy-68-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-68,1. Healthy::Healthy-68,parsed,Healthy-68-img-2,True,,1106164,53a84ab206a0181bd157d7cb7ce21adb,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-76-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-76-img-1_nobg.png,1. Healthy/Healthy-76-img-1_nobg.png,Healthy-76-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-76,1. Healthy::Healthy-76,parsed,Healthy-76-img-1,True,,1058875,f38f6b216dd614d6d26de17495cef7c2,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-76-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-76-img-2_nobg.png,1. Healthy/Healthy-76-img-2_nobg.png,Healthy-76-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-76,1. Healthy::Healthy-76,parsed,Healthy-76-img-2,True,,1164075,4213dd3086958918496671508e629af3,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-76-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-76-img-3_nobg.png,1. Healthy/Healthy-76-img-3_nobg.png,Healthy-76-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-76,1. Healthy::Healthy-76,parsed,Healthy-76-img-3,True,,1144994,18dd0bc5be8935c2f97e95c9b71c685d,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-8-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-8-img-1_nobg.png,1. Healthy/Healthy-8-img-1_nobg.png,Healthy-8-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-8,1. Healthy::Healthy-8,parsed,Healthy-8-img-1,True,,783007,02047b3329c96b35bab693c9661a98ca,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-8-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-8-img-2_nobg.png,1. Healthy/Healthy-8-img-2_nobg.png,Healthy-8-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-8,1. Healthy::Healthy-8,parsed,Healthy-8-img-2,True,,785331,001643d4fb3e9077e0991506c9908b1a,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-8-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-8-img-3_nobg.png,1. Healthy/Healthy-8-img-3_nobg.png,Healthy-8-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-8,1. Healthy::Healthy-8,parsed,Healthy-8-img-3,True,,809441,185f94f1667bcdcf9e557865f1f13867,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-84-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-84-img-1_nobg.png,1. Healthy/Healthy-84-img-1_nobg.png,Healthy-84-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-84,1. Healthy::Healthy-84,parsed,Healthy-84-img-1,True,,867238,a5d8841b43f55753410d0be04aa9ac5d,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-84-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-84-img-2_nobg.png,1. Healthy/Healthy-84-img-2_nobg.png,Healthy-84-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-84,1. Healthy::Healthy-84,parsed,Healthy-84-img-2,True,,945965,f96581e0e1a934449d71cbbaa89f4ae8,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-84-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-84-img-3_nobg.png,1. Healthy/Healthy-84-img-3_nobg.png,Healthy-84-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-84,1. Healthy::Healthy-84,parsed,Healthy-84-img-3,True,,1135834,4a01b49f9e721d653e5dbd5171aa84eb,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-86-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-86-img-1_nobg.png,1. Healthy/Healthy-86-img-1_nobg.png,Healthy-86-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-86,1. Healthy::Healthy-86,parsed,Healthy-86-img-1,True,,795299,544bd0c1e60a408755376df9ec1f7b1c,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-86-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-86-img-2_nobg.png,1. Healthy/Healthy-86-img-2_nobg.png,Healthy-86-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-86,1. Healthy::Healthy-86,parsed,Healthy-86-img-2,True,,874141,a8191b5ccf2da52316942191235709ba,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-86-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-86-img-3_nobg.png,1. Healthy/Healthy-86-img-3_nobg.png,Healthy-86-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-86,1. Healthy::Healthy-86,parsed,Healthy-86-img-3,True,,704744,ab2e6f110ee3c1a7dc4d997a679914b9,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-88-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-88-img-1_nobg.png,1. Healthy/Healthy-88-img-1_nobg.png,Healthy-88-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-88,1. Healthy::Healthy-88,parsed,Healthy-88-img-1,True,,964398,0e0c9388979f16c31860010236f2f598,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-88-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-88-img-2_nobg.png,1. Healthy/Healthy-88-img-2_nobg.png,Healthy-88-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-88,1. Healthy::Healthy-88,parsed,Healthy-88-img-2,True,,972168,301cf901c80fd5574faafef38164a062,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-88-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-88-img-3_nobg.png,1. Healthy/Healthy-88-img-3_nobg.png,Healthy-88-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-88,1. Healthy::Healthy-88,parsed,Healthy-88-img-3,True,,1174947,963c84350c49bef62ce809b19598c8fc,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-90-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-90-img-1_nobg.png,1. Healthy/Healthy-90-img-1_nobg.png,Healthy-90-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-90,1. Healthy::Healthy-90,parsed,Healthy-90-img-1,True,,808356,21622f5fb8e08fbc9a0c389660080655,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-90-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-90-img-2_nobg.png,1. Healthy/Healthy-90-img-2_nobg.png,Healthy-90-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-90,1. Healthy::Healthy-90,parsed,Healthy-90-img-2,True,,768723,ac8eecde1730c053c585ab649d3e4907,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-90-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-90-img-3_nobg.png,1. Healthy/Healthy-90-img-3_nobg.png,Healthy-90-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-90,1. Healthy::Healthy-90,parsed,Healthy-90-img-3,True,,875882,af6e0ecf7be3f3cd19104a67509adf9c,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-99-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-99-img-1_nobg.png,1. Healthy/Healthy-99-img-1_nobg.png,Healthy-99-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-99,1. Healthy::Healthy-99,parsed,Healthy-99-img-1,True,,1074067,2eae8a90855bb9503e41fef508bb8c95,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-99-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-99-img-2_nobg.png,1. Healthy/Healthy-99-img-2_nobg.png,Healthy-99-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-99,1. Healthy::Healthy-99,parsed,Healthy-99-img-2,True,,1047568,bb53d9ee7916f09a82e0ed3334b00313,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-99-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-99-img-3_nobg.png,1. Healthy/Healthy-99-img-3_nobg.png,Healthy-99-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-99,1. Healthy::Healthy-99,parsed,Healthy-99-img-3,True,,1280163,755760aba63845b2f14defed21a26250,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-10-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-10-img-1_nobg.png,2. BG/BG-10-img-1_nobg.png,BG-10-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-10,2. BG::BG-10,parsed,BG-10-img-1,True,,1628365,c77df3886bef1853a30bde6246a12dd6,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-10-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-10-img-2_nobg.png,2. BG/BG-10-img-2_nobg.png,BG-10-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-10,2. BG::BG-10,parsed,BG-10-img-2,True,,1756125,56ae913563c9bcbae0fe3e7a516cc9ba,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-10-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-10-img-3_nobg.png,2. BG/BG-10-img-3_nobg.png,BG-10-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-10,2. BG::BG-10,parsed,BG-10-img-3,True,,1527283,346c9d02adc1a7d01310adbebd8d2452,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-12-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-12-img-1_nobg.png,2. BG/BG-12-img-1_nobg.png,BG-12-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-12,2. BG::BG-12,parsed,BG-12-img-1,True,,1045822,8dca879e95307c3dbcb340bf475b5a54,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-12-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-12-img-2_nobg.png,2. BG/BG-12-img-2_nobg.png,BG-12-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-12,2. BG::BG-12,parsed,BG-12-img-2,True,,1172977,1bc39df2b8f70fc1d0ea28b66d4f2cf2,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-12-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-12-img-3_nobg.png,2. BG/BG-12-img-3_nobg.png,BG-12-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-12,2. BG::BG-12,parsed,BG-12-img-3,True,,1100297,763b578423a641a6850a0505efd98c95,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-20-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-20-img-1_nobg.png,2. BG/BG-20-img-1_nobg.png,BG-20-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-20,2. BG::BG-20,parsed,BG-20-img-1,True,,832269,a2a45bc953fa873ca8f1400b110dad56,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-20-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-20-img-2_nobg.png,2. BG/BG-20-img-2_nobg.png,BG-20-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-20,2. BG::BG-20,parsed,BG-20-img-2,True,,895588,ac3a301108da7aaa9eec8f7cc52e6286,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-21-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-21-img-1_nobg.png,2. BG/BG-21-img-1_nobg.png,BG-21-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-21,2. BG::BG-21,parsed,BG-21-img-1,True,,2303105,886519dcd512cffc87188a0cd90affa9,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-21-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-21-img-2_nobg.png,2. BG/BG-21-img-2_nobg.png,BG-21-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-21,2. BG::BG-21,parsed,BG-21-img-2,True,,2088839,d6cfba044ff38314c7cc96dc664992ba,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-21-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-21-img-3_nobg.png,2. BG/BG-21-img-3_nobg.png,BG-21-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-21,2. BG::BG-21,parsed,BG-21-img-3,True,,1850671,1e5848da42ec05e5f9e9ce5141562cec,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-22-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-22-img-1_nobg.png,2. BG/BG-22-img-1_nobg.png,BG-22-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-22,2. BG::BG-22,parsed,BG-22-img-1,True,,2365839,2682ae0262701b97abf8cbeb8e3e1a8b,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-22-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-22-img-2_nobg.png,2. BG/BG-22-img-2_nobg.png,BG-22-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-22,2. BG::BG-22,parsed,BG-22-img-2,True,,2399686,75f3f8d7f481092bde4abfa3b8929ca8,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-22-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-22-img-3_nobg.png,2. BG/BG-22-img-3_nobg.png,BG-22-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-22,2. BG::BG-22,parsed,BG-22-img-3,True,,2381568,9f078d735d941b917792b938bb3d34f7,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-33-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-33-img-1_nobg.png,2. BG/BG-33-img-1_nobg.png,BG-33-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-33,2. BG::BG-33,parsed,BG-33-img-1,True,,942671,93b4b67a363c2021eeb5ddc422fecbdb,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-34-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-34-img-1_nobg.png,2. BG/BG-34-img-1_nobg.png,BG-34-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-34,2. BG::BG-34,parsed,BG-34-img-1,True,,710129,800f0e53d6e6b95c9848b3d6cf2d244d,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-34-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-34-img-2_nobg.png,2. BG/BG-34-img-2_nobg.png,BG-34-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-34,2. BG::BG-34,parsed,BG-34-img-2,True,,743498,fd3ba5a17720109027a4df99e1418a49,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-34-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-34-img-3_nobg.png,2. BG/BG-34-img-3_nobg.png,BG-34-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-34,2. BG::BG-34,parsed,BG-34-img-3,True,,769725,cccd128cd0364e7eab987121d68d0362,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-47-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-47-img-1_nobg.png,2. BG/BG-47-img-1_nobg.png,BG-47-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-47,2. BG::BG-47,parsed,BG-47-img-1,True,,744706,f8456ee2276a31d98a38da907133fdc1,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-47-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-47-img-2_nobg.png,2. BG/BG-47-img-2_nobg.png,BG-47-img-2_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-47,2. BG::BG-47,parsed,BG-47-img-2,True,,917529,96c72db2dc06cbeb935aaab1faa4a7df,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-47-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-47-img-3_nobg.png,2. BG/BG-47-img-3_nobg.png,BG-47-img-3_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-47,2. BG::BG-47,parsed,BG-47-img-3,True,,905105,38777c85f5054ea2f133f4c72f20c5cd,val
/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-5-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/2. BG/BG-5-img-1_nobg.png,2. BG/BG-5-img-1_nobg.png,BG-5-img-1_nobg.png,2. BG,2. BG,BG,BG,1,1,BG-5,2. BG::BG-5,parsed,BG-5-img-1,True,,1013366,eec5da2a96b8d4d05e998320b6a6afc1,val
