dataset_key,specimen_key,images,splits,shrimp_id,disease_from_name,mask_instances,co_infection_images,example_images
ewu,shrimp::644,3,train,644,Shrimp,0,0,Shrimp_644-1-_jpg.rf.c3c7ba7e16f41e6a51d7d84deb4c2d82.jpg; Shrimp_644-2-_jpg.rf.4e30e92ba7dada7ef1c0823b09c2b8e6.jpg; Shrimp_644-3-_jpg.rf.0ef1391e55063db525db1f34738406ab.jpg
ewu,shrimp::645,3,train,645,Shrimp,0,0,Shrimp_645-1-_jpg.rf.a501c4fd72f46ab83aa093ba9a512612.jpg; Shrimp_645-2-_jpg.rf.ed8ebc08c0d79e35bdb63134c5bd1691.jpg; Shrimp_645-3-_jpg.rf.82530e86c354aa23c22995e487cbf4f0.jpg
ewu,shrimp::646,3,train,646,Shrimp,0,0,Shrimp_646-1-_jpg.rf.a50071d670c060c6bcb5f3c5f72098cd.jpg; Shrimp_646-2-_jpg.rf.a99bc200f5c926ce054b5a982cff4b5e.jpg; Shrimp_646-3-_jpg.rf.176ab04e5fbaf9a9aba67151e6ef701c.jpg
ewu,shrimp::647,3,train,647,Shrimp,0,0,Shrimp_647-1-_jpg.rf.0c80e24c46020d76f8ae3b4c7f25805e.jpg; Shrimp_647-2-_jpg.rf.5ff90a74c8a3a3ebd187f470dd89b6fd.jpg; Shrimp_647-3-_jpg.rf.334ab1dd680fec09ca21be39a88e9f3c.jpg
ewu,shrimp::648,3,train,648,Shrimp,0,0,Shrimp_648-1-_jpg.rf.f911302bdb5255982a20cfb7a2a7a429.jpg; Shrimp_648-2-_jpg.rf.87ec02a2a57c3686e948fc2a05646617.jpg; Shrimp_648-3-_jpg.rf.b9b6491d506d38b1f7477e1e582fc5cb.jpg
ewu,shrimp::649,3,train,649,Shrimp,0,0,Shrimp_649-1-_jpg.rf.ddb3f58648509e1412d88f84f45ce0f5.jpg; Shrimp_649-2-_jpg.rf.b0153ebfb930e1fe02602dc699dc26cf.jpg; Shrimp_649-3-_jpg.rf.401ff3ac183b8a28fc90afb2d2e4ae59.jpg
ewu,shrimp::650,3,train,650,Shrimp,0,0,Shrimp_650-1-_jpg.rf.72f4fb40fd4b77769ce8734a7c3d4b67.jpg; Shrimp_650-2-_jpg.rf.2ec0fcb24ab6cca4abacb42bf7bbf135.jpg; Shrimp_650-3-_jpg.rf.65777f7a28187f159430c400fb494630.jpg
ewu,shrimp::651,3,train,651,Shrimp,0,0,Shrimp_651-1-_jpg.rf.e49881f5e3eefb31609604c7d3073461.jpg; Shrimp_651-2-_jpg.rf.04cc14b9bf4b509cd812ca8960525885.jpg; Shrimp_651-3-_jpg.rf.76cee7affdf914a22b742b38f4d4a880.jpg
ewu,shrimp::652,3,train,652,Shrimp,0,0,Shrimp_652-1-_jpg.rf.22b1d7acac8631a0bd20f356590fb3e8.jpg; Shrimp_652-2-_jpg.rf.23560f82d80e27a992a94b9b5f92b666.jpg; Shrimp_652-3-_jpg.rf.f24246a58e2d5dfd271406abc4cef4d5.jpg
ewu,shrimp::654,3,train,654,Shrimp,3,0,Shrimp_654-1-_jpg.rf.69dd46ea948895c556720091ba852321.jpg; Shrimp_654-2-_jpg.rf.5e70d5a2f5ed41685b725b802c7b0cd5.jpg; Shrimp_654-3-_jpg.rf.defcc25a211c6a1f19d85934e7b1642c.jpg
ewu,shrimp::655,3,train,655,Shrimp,8,0,Shrimp_655-1-_jpg.rf.365add41f17d4b59b76144067d886d54.jpg; Shrimp_655-2-_jpg.rf.14eb45650db5d2599cb6e9a692ab83bb.jpg; Shrimp_655-3-_jpg.rf.a92488952b5eae26ce897b689fb27cf6.jpg
ewu,shrimp::656,3,train,656,Shrimp,3,0,Shrimp_656-1-_jpg.rf.acb376ad26cf1199535b4f02a8396718.jpg; Shrimp_656-2-_jpg.rf.88f3b4ec56646104df7da9e8903f2387.jpg; Shrimp_656-3-_jpg.rf.30a06712774d6be8a56bb9e3f2804e58.jpg
ewu,shrimp::657,3,train,657,Shrimp,8,0,Shrimp_657-1-_jpg.rf.e3e624762fa16e39d59dae05899f5625.jpg; Shrimp_657-2-_jpg.rf.709864ad5407792d51d8eb94448591f5.jpg; Shrimp_657-3-_jpg.rf.f1acc6d285bba040264881e81439b619.jpg
ewu,shrimp::658,3,train,658,Shrimp,11,0,Shrimp_658-1-_jpg.rf.e36952c34fe9e422ef71cd1bb246a2ad.jpg; Shrimp_658-2-_jpg.rf.b00a98a843b47247eb50f53adeacfb89.jpg; Shrimp_658-3-_jpg.rf.2e44a9c6b73bee116f92618451d51fff.jpg
ewu,shrimp::659,3,train,659,Shrimp,3,0,Shrimp_659-1-_jpg.rf.80449b8a0b5065dabc3894e7b2a3611e.jpg; Shrimp_659-2-_jpg.rf.c66c543fd7027c9adbd1ad01e578915d.jpg; Shrimp_659-3-_jpg.rf.480a2fb62b1dd7f489519da6c4b105dd.jpg
ewu,shrimp::660,3,train,660,Shrimp,8,0,Shrimp_660-1-_jpg.rf.e3857052a5866e58ea7c59cbcffdbba2.jpg; Shrimp_660-2-_jpg.rf.424c0d0c539b53e75b673cb018d7789e.jpg; Shrimp_660-3-_jpg.rf.8ea3c5d78bbc37adc10d4489aa610f32.jpg
ewu,shrimp::661,3,train,661,Shrimp,3,0,Shrimp_661-1-_jpg.rf.4281ebfb5b6e27bd700c2f1ca4f326cf.jpg; Shrimp_661-2-_jpg.rf.cd5e20c7f1699f4537d68d327b570c1f.jpg; Shrimp_661-3-_jpg.rf.63d30bf0bbb766a59efe702c518d4852.jpg
ewu,shrimp::662,3,train,662,Shrimp,3,0,Shrimp_662-1-_jpg.rf.88fdd8789b16a6c653ffa3a5343bcdac.jpg; Shrimp_662-2-_jpg.rf.4d0ee165796b632c284bba44537739b2.jpg; Shrimp_662-3-_jpg.rf.556617139037fecbc4439367f41a636d.jpg
ewu,shrimp::663,3,train,663,Shrimp,3,0,Shrimp_663-1-_jpg.rf.1037f8bd2cff72b42d4826c5b8b9cd09.jpg; Shrimp_663-2-_jpg.rf.03280d842327609ea4f5de250dafe3ed.jpg; Shrimp_663-3-_jpg.rf.c128f3b976fd0c7ab8e79745d8a99b2d.jpg
ewu,shrimp::664,3,train,664,Shrimp,0,0,Shrimp_664-1-_jpg.rf.cb176c60b3d28e6f959200ac2d587bb4.jpg; Shrimp_664-2-_jpg.rf.5d485cb046212d16973e6ae885ff37f2.jpg; Shrimp_664-3-_jpg.rf.3a19d76dcfe4f4b45a5807c305ac1979.jpg
ewu,shrimp::665,3,train,665,Shrimp,5,0,Shrimp_665-1-_jpg.rf.89a10c9ef1925334cdf5dc3907650035.jpg; Shrimp_665-2-_jpg.rf.d211ec31f36d340c66344b50e2331083.jpg; Shrimp_665-3-_jpg.rf.db2bf5f854cb6245b95714bf3a44ed54.jpg
ewu,shrimp::666,3,train,666,Shrimp,3,0,Shrimp_666-1-_jpg.rf.4b23032aadd3986d1934b588e992f34c.jpg; Shrimp_666-2-_jpg.rf.07669a8cfaa5669fbb7e6984f4b59ef1.jpg; Shrimp_666-3-_jpg.rf.e403e31fcd8be0b25c06ec771d5356cd.jpg
ewu,shrimp::667,3,train,667,Shrimp,3,0,Shrimp_667-1-_jpg.rf.50100def6b9e815631ee86749a59a610.jpg; Shrimp_667-2-_jpg.rf.fab01a1c3d7f326ff469d9adf48a7246.jpg; Shrimp_667-3-_jpg.rf.e3101d1eb8bfd1f69a89a0c517c7cdfe.jpg
ewu,shrimp::669,3,train,669,Shrimp,0,0,Shrimp_669-1-_jpg.rf.764072f74207d748b85911a9be2a8b76.jpg; Shrimp_669-2-_jpg.rf.23d321a35fbd512935d67b0d6f6e2282.jpg; Shrimp_669-3-_jpg.rf.b84511fd56fdf73d9ac711c947904a57.jpg
ewu,shrimp::670,3,train,670,Shrimp,5,0,Shrimp_670-1-_jpg.rf.e3dde1c3efdbaa50e791d8722f01724d.jpg; Shrimp_670-2-_jpg.rf.d0076d07294882c26e9c0a7f8a834bb3.jpg; Shrimp_670-3-_jpg.rf.8c988c71c8679dafe4548ce84a3e7cda.jpg
ewu,shrimp::671,3,train,671,Shrimp,6,0,Shrimp_671-1-_jpg.rf.4355ac8a8b0e5de238c7e38fc1af2674.jpg; Shrimp_671-2-_jpg.rf.115d7ec97c28fb392864496e5328ef29.jpg; Shrimp_671-3-_jpg.rf.113e7b1a37fc0481566816ba8aa9c362.jpg
ewu,shrimp::672,3,train,672,Shrimp,3,0,Shrimp_672-1-_jpg.rf.374ca6804cdbc9894f744a16c26ed092.jpg; Shrimp_672-2-_jpg.rf.70a16c195fa2b65f88e36bb5a512b64c.jpg; Shrimp_672-3-_jpg.rf.0823bc549770a6340ad83bceb2e40479.jpg
ewu,shrimp::673,3,train,673,Shrimp,8,0,Shrimp_673-1-_jpg.rf.70b1ca758fbd9b89a132087b6aad71b3.jpg; Shrimp_673-2-_jpg.rf.07b0d37f82440ce0e8b649513144c69a.jpg; Shrimp_673-3-_jpg.rf.6f1c427bd2b91a8c1849e85cf1afd14e.jpg
ewu,shrimp::675,3,train,675,Shrimp,7,0,Shrimp_675-1-_jpg.rf.e0aea75d3962863e6722a7d6a5a15768.jpg; Shrimp_675-2-_jpg.rf.179744bb16a34418139df96991fa96fa.jpg; Shrimp_675-3-_jpg.rf.1b7630efb1c927ca07f6f4bbf8724c86.jpg
ewu,shrimp::677,3,train,677,Shrimp,4,0,Shrimp_677-1-_jpg.rf.3f197ce29fe453887681d60362aac5c6.jpg; Shrimp_677-2-_jpg.rf.705506b82f5e191513d3fedcca4a24e4.jpg; Shrimp_677-3-_jpg.rf.f73e638e1f7f695413c2a9cd2ac4fd3e.jpg
ewu,shrimp::678,3,train,678,Shrimp,5,0,Shrimp_678-1-_jpg.rf.06d3265c3d7edac55e1ea95e3fe1391b.jpg; Shrimp_678-2-_jpg.rf.f4b8f4d2a6c4c7f7b84e3bb979c574ba.jpg; Shrimp_678-3-_jpg.rf.377984de7c2562f1a990c76012f26aa9.jpg
ewu,shrimp::679,3,train,679,Shrimp,5,0,Shrimp_679-1-_jpg.rf.8c67a6094d3bbe12ed246d5c67ac2a66.jpg; Shrimp_679-2-_jpg.rf.29d5746b7b2ea1a663ef4741f3f0fa7a.jpg; Shrimp_679-3-_jpg.rf.fb4dea519413d5d11e808bb0a643e774.jpg
ewu,shrimp::681,3,train,681,Shrimp,6,0,Shrimp_681-1-_jpg.rf.0d0a2bd69aafc0201f3a422473e31182.jpg; Shrimp_681-2-_jpg.rf.4ca3afb7e8e1fe5a6d28c84561d56e80.jpg; Shrimp_681-3-_jpg.rf.0faaecd5811157a91cde1fadbd69ee92.jpg
ewu,shrimp::682,3,train,682,Shrimp,5,0,Shrimp_682-1-_jpg.rf.5491f11ffb7876579ab72b6bd40c4039.jpg; Shrimp_682-2-_jpg.rf.8324c70eda201f261fad56e3c22ebf0f.jpg; Shrimp_682-3-_jpg.rf.acd5945c644ac82829449e620013efb1.jpg
ewu,shrimp::684,3,train,684,Shrimp,4,0,Shrimp_684-1-_jpg.rf.75fe23ab6709f405720c45510638fd44.jpg; Shrimp_684-2-_jpg.rf.d1baa3c130589843f00a2173f48c727d.jpg; Shrimp_684-3-_jpg.rf.d89b89cb9fa9be48ec00c9e96751d098.jpg
ewu,shrimp::685,3,train,685,Shrimp,6,0,Shrimp_685-1-_jpg.rf.e62a9165ae80e525de2e2b438ce22960.jpg; Shrimp_685-2-_jpg.rf.0eb67cc836d75acf0583e4a70e3175fe.jpg; Shrimp_685-3-_jpg.rf.38d0c23dfb714d958370abd6064011e0.jpg
ewu,shrimp::686,3,train,686,Shrimp,3,0,Shrimp_686-1-_jpg.rf.d502a1e75c9abe7c6228b19c03d7e02f.jpg; Shrimp_686-2-_jpg.rf.3b9e9ec250d0a72332a781d86f307b37.jpg; Shrimp_686-3-_jpg.rf.ad488d4631bf83d2c8252466e9de2646.jpg
ewu,shrimp::687,3,train,687,Shrimp,0,0,Shrimp_687-1-_jpg.rf.9284db183923b14933ff06d1527a0914.jpg; Shrimp_687-2-_jpg.rf.b026adea3361c2e57b5420c3f1430941.jpg; Shrimp_687-3-_jpg.rf.3151278a1c5de725b1b25f14b4f0b5af.jpg
ewu,shrimp::689,3,train,689,Shrimp,6,0,Shrimp_689-1-_jpg.rf.9037a9ec869e7168ad69888f9028935f.jpg; Shrimp_689-2-_jpg.rf.7ceb5b9da18a6ff90200ed0086f75934.jpg; Shrimp_689-3-_jpg.rf.ba3ad6ba6e7ba58b1f41f140188bdfff.jpg
ewu,shrimp::690,3,train,690,Shrimp,3,0,Shrimp_690-1-_jpg.rf.001229ccaea33a446268ad8f4f30e582.jpg; Shrimp_690-2-_jpg.rf.6fd295d936d88c69101dc5aa87ae5953.jpg; Shrimp_690-3-_jpg.rf.7c625d2b6703788ce3e27e3ee5282a6d.jpg
ewu,shrimp::691,3,train,691,Shrimp,8,0,Shrimp_691-1-_jpg.rf.fe33532cdfa5471e5157c86ed0b3002d.jpg; Shrimp_691-2-_jpg.rf.4ba00499920f7cf7fe52cdc85244ad9c.jpg; Shrimp_691-3-_jpg.rf.77db5fdf1711c5f02db7a96cb8f9ac56.jpg
ewu,shrimp::693,3,train,693,Shrimp,4,0,Shrimp_693-1-_jpg.rf.a69deb3129ec01ed19b83a59aa3b588f.jpg; Shrimp_693-2-_jpg.rf.ace96b6a737d0664ed6610facc0fbe24.jpg; Shrimp_693-3-_jpg.rf.fbecb2990584b0ebc025deef4f522a0e.jpg
ewu,shrimp::694,3,train,694,Shrimp,3,0,Shrimp_694-1-_jpg.rf.662efcddbb239062298609e136bd968e.jpg; Shrimp_694-2-_jpg.rf.4dc9fb81eccfb3ac985b917a106a48c0.jpg; Shrimp_694-3-_jpg.rf.e3a7f86d4d81e96ebeb104dd9963e838.jpg
ewu,shrimp::695,3,train,695,Shrimp,7,0,Shrimp_695-1-_jpg.rf.62f8b58d6fc13cd0d358264693adaac8.jpg; Shrimp_695-2-_jpg.rf.88e38b3272cd91003e633ab60f44b973.jpg; Shrimp_695-3-_jpg.rf.941c7bf309b7afcd4fdd570e02580058.jpg
ewu,shrimp::699,3,train,699,Shrimp,0,0,Shrimp_699-1-_jpg.rf.1370eeca1d1d09b30a9f30b30384849f.jpg; Shrimp_699-2-_jpg.rf.46ae55f307b75fb8ff702907926f5773.jpg; Shrimp_699-3-_jpg.rf.1f015987c0ade8ca7cecf01e5bf74928.jpg
ewu,shrimp::700,3,train,700,Shrimp,3,0,Shrimp_700-1-_jpg.rf.e42e8a57d39670ea55f3fee1325ccf87.jpg; Shrimp_700-2-_jpg.rf.2e7fa18832744b9edcdb30388d626c56.jpg; Shrimp_700-3-_jpg.rf.0b59a0bb0ca6f8f67e1b9f109badc8d4.jpg
ewu,shrimp::701,3,train,701,Shrimp,8,0,Shrimp_701-1-_jpg.rf.a49b6f7294382bdf9852624aff7772ff.jpg; Shrimp_701-2-_jpg.rf.12289137678e8da8b10cfcb588969efc.jpg; Shrimp_701-3-_jpg.rf.1b3698b9de36adee5b88996919512a20.jpg
ewu,shrimp::702,3,train,702,Shrimp,5,0,Shrimp_702-1-_jpg.rf.37cda57e12808f770d9f4fa21d73fe96.jpg; Shrimp_702-2-_jpg.rf.1818711208662659506f86803e258a17.jpg; Shrimp_702-3-_jpg.rf.a04d8c7f62aeb57f7eea2772b4cc0ab0.jpg
ewu,shrimp::703,3,train,703,Shrimp,0,0,Shrimp_703-1-_jpg.rf.d32147f5ba4ca3c21bdd202a74fbbfd1.jpg; Shrimp_703-2-_jpg.rf.b8ed336f6a2e5ed8d63369bc8d381932.jpg; Shrimp_703-3-_jpg.rf.1a5b3cd84dc056d0e696fff4d04ea151.jpg
ewu,shrimp::704,3,train,704,Shrimp,6,0,Shrimp_704-1-_jpg.rf.90f56bab9194079cacc617aa28a1c420.jpg; Shrimp_704-2-_jpg.rf.f43eb0707b90f5cef9e41acac70954d8.jpg; Shrimp_704-3-_jpg.rf.01ef83c143d7cf88b8c7692a31f89dc0.jpg
ewu,shrimp::705,3,train,705,Shrimp,4,0,Shrimp_705-1-_jpg.rf.45a7d41a1ac4ef52cd8f591bc2524e6c.jpg; Shrimp_705-2-_jpg.rf.c6f2641c8053ebb35a427e1008aa06e0.jpg; Shrimp_705-3-_jpg.rf.05757095dd104e833db4b3cc98b32cad.jpg
ewu,shrimp::709,3,train,709,Shrimp,0,0,Shrimp_709-1-_jpg.rf.63367c082e666d5e1bc5b7afb6190532.jpg; Shrimp_709-2-_jpg.rf.704e2d4c0c475228c060f04712644f61.jpg; Shrimp_709-3-_jpg.rf.f8765a3c6794d6f2279c6e992d74364f.jpg
ewu,shrimp::710,3,train,710,Shrimp,4,0,Shrimp_710-1-_jpg.rf.9d4b87540b45f16e23d004b11f205853.jpg; Shrimp_710-2-_jpg.rf.2a9980af4b7bcb2128d126e27c7a2e9f.jpg; Shrimp_710-3-_jpg.rf.21e25d33ff8c18fc5b0179ade60d10b7.jpg
ewu,shrimp::711,3,train,711,Shrimp,5,0,Shrimp_711-1-_jpg.rf.44d13db11392eeaec43e64f76e283c85.jpg; Shrimp_711-2-_jpg.rf.6ae47a2c10a453f4870c30cc93ad3735.jpg; Shrimp_711-3-_jpg.rf.d49b283f7b13faca14a42dc116b9a520.jpg
ewu,shrimp::714,3,train,714,Shrimp,4,0,Shrimp_714-1-_jpg.rf.7a31e581da93134ddaa8c58ce014a4ed.jpg; Shrimp_714-2-_jpg.rf.9e5f5382c86f8e85435251e8d4603705.jpg; Shrimp_714-3-_jpg.rf.d204e06d936b9e7cd7a9152017d85751.jpg
ewu,shrimp::715,3,train,715,Shrimp,7,0,Shrimp_715-1-_jpg.rf.4525aaa843e271f107815ee77227226f.jpg; Shrimp_715-2-_jpg.rf.dcc1780ae8b6ae14801dbdd33eba2941.jpg; Shrimp_715-3-_jpg.rf.0dde2aaf33c26dd021ef3c66a4efff1a.jpg
ewu,shrimp::716,3,train,716,Shrimp,5,0,Shrimp_716-1-_jpg.rf.f21382e6b5f39463ff04987f3ef62039.jpg; Shrimp_716-2-_jpg.rf.6411bdd3dc83e73319aff1793f2682ec.jpg; Shrimp_716-3-_jpg.rf.58202beb3b7fc106487c223bbe453261.jpg
ewu,shrimp::717,3,train,717,Shrimp,0,0,Shrimp_717-1-_jpg.rf.9adfa6443746f44a77a3e0a67c15d624.jpg; Shrimp_717-2-_jpg.rf.c6fd91438940c8a2dc2205d0197050fe.jpg; Shrimp_717-3-_jpg.rf.48b3f28cd8511da9e424b22673d3a7fa.jpg
ewu,shrimp::718,3,train,718,Shrimp,3,0,Shrimp_718-1-_jpg.rf.05bd831356b49192f839d44fb5ae3593.jpg; Shrimp_718-2-_jpg.rf.434d135ddf47b163d050bff6fc835395.jpg; Shrimp_718-3-_jpg.rf.397d6fa2bea7ba6f479bdaa1e30f533e.jpg
ewu,shrimp::719,3,train,719,Shrimp,5,0,Shrimp_719-1-_jpg.rf.ed3e5c943ae4d9186b7bc3fad715968b.jpg; Shrimp_719-2-_jpg.rf.fb7b2508b219d4b5cb91c14d6f51268b.jpg; Shrimp_719-3-_jpg.rf.c9dddf98da1dacc15c81a8924d92002a.jpg
ewu,shrimp::720,3,train,720,Shrimp,5,0,Shrimp_720-1-_jpg.rf.af358d2f6c9a71f72d300d20a0d2962f.jpg; Shrimp_720-2-_jpg.rf.a7a8f81460b5e9e070ca47988f3771d9.jpg; Shrimp_720-3-_jpg.rf.7ec059cee6ea95cdebea52c36886008a.jpg
ewu,shrimp::721,3,train,721,Shrimp,3,0,Shrimp_721-1-_jpg.rf.5c3c79cc42141a88a3410521209a09cd.jpg; Shrimp_721-2-_jpg.rf.71601ac8dd32f37c04f156f78a4931d5.jpg; Shrimp_721-3-_jpg.rf.9144561a778c328edb9859f2fe7867b7.jpg
ewu,shrimp::722,3,train,722,Shrimp,3,0,Shrimp_722-1-_jpg.rf.740878d84b06c4c545a04f84cfdc455b.jpg; Shrimp_722-2-_jpg.rf.4d7412ca5ff5226848e3bafa3ee7cdc0.jpg; Shrimp_722-3-_jpg.rf.fadcb2b6614de74232c5efb1b2823c1f.jpg
ewu,shrimp::723,3,train,723,Shrimp,5,0,Shrimp_723-1-_jpg.rf.4037882b0ddf23a0a6da6ccaccd0fa04.jpg; Shrimp_723-2-_jpg.rf.8f971257d3a5b73e1548ee6b9d74c279.jpg; Shrimp_723-3-_jpg.rf.3a6ba9053215f76e4e70aa946f6a5d3f.jpg
ewu,shrimp::724,3,train,724,Shrimp,4,0,Shrimp_724-1-_jpg.rf.0063b9781a6dd66616a03c7bc3a2f0ea.jpg; Shrimp_724-2-_jpg.rf.cfe0142b9cfe618cd2f42e259da95852.jpg; Shrimp_724-3-_jpg.rf.1eed423509d2e7d6bf2cf47bd26f89eb.jpg
ewu,shrimp::725,3,train,725,Shrimp,4,0,Shrimp_725-1-_jpg.rf.45f31964aee73744ad786c83ab6f0f91.jpg; Shrimp_725-2-_jpg.rf.e5a8f3d87b88db951c777e9327a0bc11.jpg; Shrimp_725-3-_jpg.rf.55eaabbc598097d2a11e55254074023b.jpg
ewu,shrimp::727,3,train,727,Shrimp,3,0,Shrimp_727-1-_jpg.rf.6d7658080bf854290e0f212524d3414c.jpg; Shrimp_727-2-_jpg.rf.f6228c891778266ef7cc61b215970901.jpg; Shrimp_727-3-_jpg.rf.35cffd756ebbacea49ffbc1918f43699.jpg
ewu,shrimp::729,3,train,729,Shrimp,5,0,Shrimp_729-1-_jpg.rf.5340258ecae5dc74f2271eaf939ecbf5.jpg; Shrimp_729-2-_jpg.rf.bae7bfdd0093b34e087a3df779083c5c.jpg; Shrimp_729-3-_jpg.rf.400bd49094c0f502abf6a0cea3c5ffdc.jpg
ewu,shrimp::730,3,train,730,Shrimp,4,0,Shrimp_730-1-_jpg.rf.ba8008932ab76e7f3339675218e9cb3b.jpg; Shrimp_730-2-_jpg.rf.82f06ad513db25633a989ba356704706.jpg; Shrimp_730-3-_jpg.rf.cd5bcee1fd82a9ae75ed2e12d5a1e1b6.jpg
ewu,shrimp::731,3,train,731,Shrimp,4,0,Shrimp_731-1-_jpg.rf.6a5bf73632e5b98cfbfd4bb5c75b6dd3.jpg; Shrimp_731-2-_jpg.rf.a1dddcc4a3a5a42b2ef756cf6260ea18.jpg; Shrimp_731-3-_jpg.rf.76899eaf118281da7f58882044309ba6.jpg
ewu,shrimp::732,3,train,732,Shrimp,3,0,Shrimp_732-1-_jpg.rf.d2275656231324e11e2473a65e7a4821.jpg; Shrimp_732-2-_jpg.rf.1ecb66134385f66b15f38f6471727aa8.jpg; Shrimp_732-3-_jpg.rf.9f1b246d2e69e00e9cb8ef019a9c7830.jpg
ewu,shrimp::733,3,train,733,Shrimp,5,0,Shrimp_733-1-_jpg.rf.058c3de86b4bf3ddbf964d164aedf4aa.jpg; Shrimp_733-2-_jpg.rf.54daaf3170b56cf7d578927aa1b8da17.jpg; Shrimp_733-3-_jpg.rf.0964a69737dbe9340f9db528fadc97ff.jpg
ewu,shrimp::329,2,train,329,Shrimp,6,0,Shrimp_329-1-_jpg.rf.e85d1b2062c5f1047165a30f0d9265b9.jpg; Shrimp_329-2-_jpg.rf.70b309aa90ebf560767c14ba5e5fda93.jpg
ewu,shrimp::345,2,train,345,Shrimp,10,0,Shrimp_345-1-_jpg.rf.bf9cd61926570b5b767da2a28f53333a.jpg; Shrimp_345-2-_jpg.rf.7a149bede88ba9ecbc4e4054795c3b2b.jpg
ewu,shrimp::350,2,train,350,Shrimp,3,0,Shrimp_350-1-_jpg.rf.1634ab8911ba23ce58a4e539a358aba5.jpg; Shrimp_350-2-_jpg.rf.ce7aae868c5fa090affc5d6b22038f9a.jpg
ewu,shrimp::353,2,train,353,Shrimp,3,0,Shrimp_353-1-_jpg.rf.92b10e2a551af29639a139f1c0ae99a0.jpg; Shrimp_353-2-_jpg.rf.01077971bc881cf16bd650c769e76dbc.jpg
ewu,shrimp::373,2,train,373,Shrimp,6,0,Shrimp_373-1-_jpg.rf.4652ecc5a0e0854a273aabfcf390c1ec.jpg; Shrimp_373-2-_jpg.rf.4cef9230132c1c06d26cd5b993d53226.jpg
ewu,shrimp::375,2,train,375,Shrimp,5,0,Shrimp_375-1-_jpg.rf.0a1de3fc9ce1b61d872ed32ca95fb92a.jpg; Shrimp_375-2-_jpg.rf.b0baffa390eba3883e809af57c3e0ca4.jpg
ewu,shrimp::378,2,train,378,Shrimp,4,0,Shrimp_378-1-_jpg.rf.bb0b46defdc29eed498a3272d8058c65.jpg; Shrimp_378-2-_jpg.rf.6d810a24ebd70806c81e0eb6505651ba.jpg
ewu,shrimp::391,2,train,391,Shrimp,6,0,Shrimp_391-1-_jpg.rf.6d6aac2b14033bb3b42652a27a4de818.jpg; Shrimp_391-2-_jpg.rf.f063f326cf1ef7410c395abd27f85949.jpg
ewu,shrimp::394,2,train,394,Shrimp,4,0,Shrimp_394-1-_jpg.rf.cf05cc50f7dda6be2ba367133d63d56d.jpg; Shrimp_394-2-_jpg.rf.8af862d64f95e928ca351fb32bbbf370.jpg
ewu,shrimp::397,2,train,397,Shrimp,3,0,Shrimp_397-1-_jpg.rf.108d03c34905e10ac746b0e000610e39.jpg; Shrimp_397-2-_jpg.rf.b6d4b790315577d7e4adff715b37fd82.jpg
ewu,shrimp::398,2,train,398,Shrimp,4,0,Shrimp_398-1-_jpg.rf.f79fad2bdb3ef0cc9c3cf5b85ea6135e.jpg; Shrimp_398-2-_jpg.rf.8eb34b6185ee4c51be8123ce446bd00f.jpg
ewu,shrimp::401,2,train,401,Shrimp,4,0,Shrimp_401-1-_jpg.rf.d4eef9e00d4cdd70a6de2075d26a50e3.jpg; Shrimp_401-2-_jpg.rf.31104680a8d7f4bc9d0e10e4e517e0f8.jpg
ewu,shrimp::403,2,train,403,Shrimp,2,0,Shrimp_403-1-_jpg.rf.395a8bd3b6b8e947bb8c6496e2714910.jpg; Shrimp_403-2-_jpg.rf.ae3c6b2f0838c29256293b92058c0ba9.jpg
ewu,shrimp::404,2,train,404,Shrimp,3,0,Shrimp_404-1-_jpg.rf.467232056d16181dc3d392b60762e19b.jpg; Shrimp_404-2-_jpg.rf.e7cedba53be83b5daebd5ce9a1333951.jpg
ewu,shrimp::405,2,train,405,Shrimp,3,0,Shrimp_405-1-_jpg.rf.e04246d8d5bd7ef627c850e8a7ea77b0.jpg; Shrimp_405-2-_jpg.rf.7000245b2b25a91d619ae658b7963f3f.jpg
ewu,shrimp::406,2,train,406,Shrimp,3,0,Shrimp_406-1-_jpg.rf.44b009f3344597993d1c32787615ee9c.jpg; Shrimp_406-2-_jpg.rf.8060f6fc780b9f47d06cc69b7383935d.jpg
ewu,shrimp::417,2,train,417,Shrimp,6,0,Shrimp_417-1-_jpg.rf.411bde853d6b626df8bef002bde6cd16.jpg; Shrimp_417-2-_jpg.rf.a17f33672812e191eade047bf03099f1.jpg
ewu,shrimp::418,2,train,418,Shrimp,7,0,Shrimp_418-1-_jpg.rf.316502e976378ee103ad2fdf54a8f416.jpg; Shrimp_418-2-_jpg.rf.bde58d93ec10631a48c36c039e6ddd4e.jpg
ewu,shrimp::426,2,train,426,Shrimp,5,0,Shrimp_426-1-_jpg.rf.83b5c124d5ad9274f9b149a20c79ec4c.jpg; Shrimp_426-2-_jpg.rf.6ef0bcd93e4a1419f232c59b6cc25e31.jpg
ewu,shrimp::430,2,train,430,Shrimp,5,0,Shrimp_430-1-_jpg.rf.f8ef8428ac2ffd151fed84f02b3fd9c2.jpg; Shrimp_430-2-_jpg.rf.a7db491b7ccf53314af1580eed587a81.jpg
ewu,shrimp::433,2,train,433,Shrimp,4,0,Shrimp_433-1-_jpg.rf.56dd94a2bfd20c3a857953659e56855a.jpg; Shrimp_433-2-_jpg.rf.12d9e561054291027e4130d2787a86b4.jpg
