Index,source_dataset,original_class,source_path,filename,suffix,bytes,width,height,mode,sha256,class_name,split,label,materialized_path
988,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-10-img-2_nobg.png,Healthy-10-img-2_nobg.png,.png,609954,2048,2048,RGBA,8fd1954fd84deaf010dfb25aac44897f8bbd73ea5cc4797cdff4801c23e1c89b,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/8fd1954fd84d_sddb_01303.png
1451,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-102-img-2_nobg.png,Healthy-102-img-2_nobg.png,.png,1031489,2048,2048,RGBA,faf0569aeb9a4f409b945e2c940a540f880e0e593407467323d25e7ffbfbec63,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/faf0569aeb9a_sddb_01304.png
513,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-102-img-3_nobg.png,Healthy-102-img-3_nobg.png,.png,1031606,2048,2048,RGBA,2b6af1959416bd5f8b8c832b2f3cd45c2fe7dd783a8bd00ec0cc1f3f5fb0dcf9,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/2b6af1959416_sddb_01305.png
531,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-107-img-2_nobg.png,Healthy-107-img-2_nobg.png,.png,1128164,2048,2048,RGBA,2e0130a5a9a059792bea6918dbbf71f6259d7bcf506fc15c0fd07fa6e2533a08,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/2e0130a5a9a0_sddb_01306.png
482,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-109-img-3_nobg.png,Healthy-109-img-3_nobg.png,.png,1027462,2048,2048,RGBA,2396f1ba99fe74f6bdfcfe04976f065b8b18c684cec396917acbb1284977e293,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/2396f1ba99fe_sddb_01307.png
1050,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-110-img-3_nobg.png,Healthy-110-img-3_nobg.png,.png,1103744,2048,2048,RGBA,9fb1b10f1e682fc8b077b0aa20102be368571671f383ca3d58588fffda54f72f,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/9fb1b10f1e68_sddb_01308.png
1274,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-111-img-3_nobg.png,Healthy-111-img-3_nobg.png,.png,1210408,2048,2048,RGBA,d2312583019fbf1fb6fcd56c7ddc7a8efdacdb0b5ffa48d0918d36d9438bad7c,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/d2312583019f_sddb_01309.png
920,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-113-img-1_nobg.png,Healthy-113-img-1_nobg.png,.png,1024603,2048,2048,RGBA,81dad2a5f3274ded7fb5ad5a50a594008de189183430140407fd6852e0c00985,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/81dad2a5f327_sddb_01310.png
357,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-113-img-3_nobg.png,Healthy-113-img-3_nobg.png,.png,1007355,2048,2048,RGBA,0869f0996a6d34531e224f629e8a5c35cb42cbb391999a3be700ea8869372851,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/0869f0996a6d_sddb_01311.png
1074,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-117-img-2_nobg.png,Healthy-117-img-2_nobg.png,.png,1198412,2048,2048,RGBA,a39b77baf401df2ea82576fd37f0d3c2a01d18d4034de2c8f134645ea50b5be4,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/a39b77baf401_sddb_01312.png
1093,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-118-img-2_nobg.png,Healthy-118-img-2_nobg.png,.png,895852,2048,2048,RGBA,a8a4ca132f9ef928a596d47077278b0668678cb00e1cf351a6be08c000ee6fa7,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/a8a4ca132f9e_sddb_01313.png
1261,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-118-img-3_nobg.png,Healthy-118-img-3_nobg.png,.png,772497,2048,2048,RGBA,cf5f2b517ad229b863e709840883904f797bfaa77a73b02ff326827156c7e0b8,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/cf5f2b517ad2_sddb_01314.png
787,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-126-img-1_nobg.png,Healthy-126-img-1_nobg.png,.png,1498260,2048,2048,RGBA,6497a55237aa7bf91e3c9d74f3542f4a13187d31fb2d11ef982fcc0ea4e057b3,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/6497a55237aa_sddb_01315.png
1205,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-127-img-2_nobg.png,Healthy-127-img-2_nobg.png,.png,1014911,2048,2048,RGBA,c0939468b1dd83e85a85eaf45c47dce4215b7a1dcbdb9c7af5c749f88c7caaaa,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/c0939468b1dd_sddb_01316.png
391,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-130-img-1_nobg.png,Healthy-130-img-1_nobg.png,.png,1535784,2048,2048,RGBA,117452eec290bb4fa378a0232a44e5b2318da728b50e96b60e0c053f02d36b7a,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/117452eec290_sddb_01317.png
1246,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-131-img-1_nobg.png,Healthy-131-img-1_nobg.png,.png,1447018,2048,2048,RGBA,cb733a3df350911456716b1aff6d05d0dcc2003ea4b6df55ddb5db02056e80b4,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/cb733a3df350_sddb_01318.png
317,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-131-img-2_nobg.png,Healthy-131-img-2_nobg.png,.png,1079233,2048,2048,RGBA,0046d6090b343f9002e9cd3abd868ae32304257da2d44aec40b7ce81a6604944,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/0046d6090b34_sddb_01319.png
363,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-136-img-2_nobg.png,Healthy-136-img-2_nobg.png,.png,1210596,2048,2048,RGBA,09a1d6127dc2820fb97e981948043267664c77d9c89fce1d0c03159512f563be,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/09a1d6127dc2_sddb_01320.png
835,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-139-img-2_nobg.png,Healthy-139-img-2_nobg.png,.png,1749081,2048,2048,RGBA,6ee07da92d8c9ce1807b3fb2de5fe90acee1982c5dbbf61ff91398ed3709ee47,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/6ee07da92d8c_sddb_01321.png
1414,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-140-img-1_nobg.png,Healthy-140-img-1_nobg.png,.png,1366954,2048,2048,RGBA,f42ba34ef32ec346eb664045e2158ee6029dcf03a48a1dd74bb2d9e6f99ed089,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/f42ba34ef32e_sddb_01322.png
687,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-141-img-1_nobg.png,Healthy-141-img-1_nobg.png,.png,1287376,2048,2048,RGBA,4eeb06eefe75003ef6f02dbf02c658e7e9b9777e9f504224152b74ddb60336fd,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/4eeb06eefe75_sddb_01323.png
1303,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-16-img-3_nobg.png,Healthy-16-img-3_nobg.png,.png,993917,2048,2048,RGBA,da5c592a851b5f9430fa57d5e0be560b13288d117124d7dc112c255484e403eb,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/da5c592a851b_sddb_01324.png
1192,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-17-img-2_nobg.png,Healthy-17-img-2_nobg.png,.png,767857,2048,2048,RGBA,bd54cc895cbf84ad675b9052cec685877e2f7afbe15cd6473dd5740ecd003cdc,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/bd54cc895cbf_sddb_01325.png
1300,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-2-img-2_nobg.png,Healthy-2-img-2_nobg.png,.png,1050613,2048,2048,RGBA,da2fcc5bcb73a5acd2e66a058c20da2044d0bdf776d2b7ecb025c7a6f27a2853,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/da2fcc5bcb73_sddb_01326.png
487,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-2-img-3_nobg.png,Healthy-2-img-3_nobg.png,.png,1396143,2048,2048,RGBA,2485e39d7678cdd77fcff16d72eb03b48334a273e33993ef36d13e39256353fb,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/2485e39d7678_sddb_01327.png
695,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-20-img-1_nobg.png,Healthy-20-img-1_nobg.png,.png,1194208,2048,2048,RGBA,51c7b4c0692602703ea84e4b77bf2e945246658c897699c48757fbea33372fd1,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/51c7b4c06926_sddb_01328.png
1290,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-27-img-1_nobg.png,Healthy-27-img-1_nobg.png,.png,1416798,2048,2048,RGBA,d77a26eeb2f05e20359e927d16a6e41859ca750030739e3bc64e9daf5f9db80a,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/d77a26eeb2f0_sddb_01329.png
400,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-31-img-1_nobg.png,Healthy-31-img-1_nobg.png,.png,1076788,2048,2048,RGBA,13a085dc3b02bc82a81d5e476fec41253cc987cb33a2e6ed238ee30d1bc42d37,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/13a085dc3b02_sddb_01330.png
1018,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-31-img-2_nobg.png,Healthy-31-img-2_nobg.png,.png,1156537,2048,2048,RGBA,98377cb86c0d625e0f6a166c7107d97828c5812346d6f1809c1a612ef1f04d80,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/98377cb86c0d_sddb_01331.png
1225,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-31-img-3_nobg.png,Healthy-31-img-3_nobg.png,.png,1045562,2048,2048,RGBA,c6eb4b2c1804a8978605122c5fa5ce3eb7dc43bcdc3ae6973336f6f0ea01c1cb,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/c6eb4b2c1804_sddb_01332.png
657,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-32-img-2_nobg.png,Healthy-32-img-2_nobg.png,.png,1074469,2048,2048,RGBA,48d265b32c725ca2eaddbcab01b8b98ce85d07a3b0614ffd5a3f9246281232ec,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/48d265b32c72_sddb_01333.png
1264,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-39-img-2_nobg.png,Healthy-39-img-2_nobg.png,.png,991251,2048,2048,RGBA,cfd1a5c982df8ad6bce0ff904f05dba138d8cce40cef5c069a09ccfdb7100fd5,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/cfd1a5c982df_sddb_01334.png
949,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-4-img-1_nobg.png,Healthy-4-img-1_nobg.png,.png,852105,2048,2048,RGBA,88e361a0f0058334c637bd2ce75a643a73487d25d70c6062b8aeb5badf9e9e42,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/88e361a0f005_sddb_01335.png
990,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-4-img-3_nobg.png,Healthy-4-img-3_nobg.png,.png,959754,2048,2048,RGBA,90a7c5adf0c9d2bc7b58f444640ecdcc2192f2792455fd11a9f249044d1dbf02,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/90a7c5adf0c9_sddb_01336.png
1406,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-40-img-1_nobg.png,Healthy-40-img-1_nobg.png,.png,843874,2048,2048,RGBA,f3219d877f4676b9315a239dabe44cd2c22827b740ceaa96b31c032389f36123,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/f3219d877f46_sddb_01337.png
321,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-43-img-3_nobg.png,Healthy-43-img-3_nobg.png,.png,868184,2048,2048,RGBA,009f26c63deaf17548ba25a720e15871fda0232a209312aa3ac023da1104431a,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/009f26c63dea_sddb_01338.png
698,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-45-img-1_nobg.png,Healthy-45-img-1_nobg.png,.png,974911,2048,2048,RGBA,52029981a1b2093fd19c14cf20b19eb00b3eb2e1752dcba9e9c6a4c0b986f7b5,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/52029981a1b2_sddb_01339.png
1004,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-53-img-1_nobg.png,Healthy-53-img-1_nobg.png,.png,1008786,2048,2048,RGBA,9411ef984dae25c52111e6eaf150d2e4d081b64a5c2ef1a0da31e3606c0d5119,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/9411ef984dae_sddb_01340.png
942,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-54-img-1_nobg.png,Healthy-54-img-1_nobg.png,.png,961527,2048,2048,RGBA,8788b77ac47793c82dfabe6824ca480a7ec8019fdc505837f8919c775381424d,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/8788b77ac477_sddb_01341.png
732,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-54-img-2_nobg.png,Healthy-54-img-2_nobg.png,.png,1013620,2048,2048,RGBA,57fc04980de5aefefbe56d76a95bffb7fafac0028f34f5f1f9536d28fbb21e3b,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/57fc04980de5_sddb_01342.png
1109,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-56-img-1_nobg.png,Healthy-56-img-1_nobg.png,.png,1133226,2048,2048,RGBA,aaa858cca572b9e3c49fd153bb28861054862128d513caad837d8ed581a31a55,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/aaa858cca572_sddb_01343.png
726,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-57-img-1_nobg.png,Healthy-57-img-1_nobg.png,.png,957754,2048,2048,RGBA,56302e56bacef8ec0240d806a99b5004070cf81c4b31976a0352447495577356,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/56302e56bace_sddb_01344.png
985,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-65-img-2_nobg.png,Healthy-65-img-2_nobg.png,.png,1302217,2048,2048,RGBA,8f196386b95a0bd473ff9d0a3c1e3eb7aa6291736d030699e90cb8386e9f672f,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/8f196386b95a_sddb_01345.png
1052,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-69-img-2_nobg.png,Healthy-69-img-2_nobg.png,.png,925040,2048,2048,RGBA,a0254ea0ddffaf346f4447891b209ecde9784cca901c49e72272c9ba3f9a32b8,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/a0254ea0ddff_sddb_01346.png
1301,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-7-img-1_nobg.png,Healthy-7-img-1_nobg.png,.png,522138,2048,2048,RGBA,da31e2bc99210ecff4b5933681d2539010077cc364a1d5ceec8fa5cd6fd646ff,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/da31e2bc9921_sddb_01347.png
643,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-71-img-1_nobg.png,Healthy-71-img-1_nobg.png,.png,1012290,2048,2048,RGBA,45123b1808aa3df0b91c5dded13858551934f0ad80e814c679397d7a2aef8ae5,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/45123b1808aa_sddb_01348.png
1039,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-72-img-3_nobg.png,Healthy-72-img-3_nobg.png,.png,943044,2048,2048,RGBA,9d46298fd2729ed65510345086e02ce2e3e210c7a8531e0c5a44de2ec80b2d06,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/9d46298fd272_sddb_01349.png
1279,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-74-img-3_nobg.png,Healthy-74-img-3_nobg.png,.png,920391,2048,2048,RGBA,d418e611e6f5f2d4c7f51617c8a1a1cddc17904c430fa6c4fc1777565b000a8c,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/d418e611e6f5_sddb_01350.png
701,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-76-img-2_nobg.png,Healthy-76-img-2_nobg.png,.png,1164075,2048,2048,RGBA,52a28a548147c5ffe30931a0fae4bda66b92452d504ca85e1f4c64f90675ff72,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/52a28a548147_sddb_01351.png
595,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-80-img-2_nobg.png,Healthy-80-img-2_nobg.png,.png,1000382,2048,2048,RGBA,3cee24df2933c1cad911fc8c0ce8ef32e44e75fc16a37aa4b9f7b3d6b97d146b,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/3cee24df2933_sddb_01352.png
549,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-80-img-3_nobg.png,Healthy-80-img-3_nobg.png,.png,832722,2048,2048,RGBA,3127db2c93f4ffdac82f1c7fea084ef8d18707c4d0fa864a9c0a596ffa4b7023,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/3127db2c93f4_sddb_01353.png
344,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-81-img-2_nobg.png,Healthy-81-img-2_nobg.png,.png,985988,2048,2048,RGBA,03f5190dfe42668c9386bf74d8b7c769801665edf84de4950ecf603d9dd94234,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/03f5190dfe42_sddb_01354.png
1440,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-85-img-1_nobg.png,Healthy-85-img-1_nobg.png,.png,1064248,2048,2048,RGBA,f8bb1c44072e3596015e1e6a57200df1834815a6cd46938f91ac4900a2c77398,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/f8bb1c44072e_sddb_01355.png
612,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-85-img-2_nobg.png,Healthy-85-img-2_nobg.png,.png,1044297,2048,2048,RGBA,3f4bc98994071d31a693b4a19c9f8a7134ed3bc6e06c3376597b280136e28bce,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/3f4bc9899407_sddb_01356.png
658,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-86-img-3_nobg.png,Healthy-86-img-3_nobg.png,.png,704744,2048,2048,RGBA,4944bea8d427a96b5f76335c63ab6583e344124bd4c3033a976071f4e15337cb,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/4944bea8d427_sddb_01357.png
993,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-88-img-1_nobg.png,Healthy-88-img-1_nobg.png,.png,964398,2048,2048,RGBA,9142c22d88b94fa619cf86c23c7a98817eb14d78d0799b3d238eca3918ab503a,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/9142c22d88b9_sddb_01358.png
826,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-88-img-3_nobg.png,Healthy-88-img-3_nobg.png,.png,1174947,2048,2048,RGBA,6cadf0e49e19fb31a8ced86c76bb2f1e2327c0256f4e22a6404ba938be04243c,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/6cadf0e49e19_sddb_01359.png
430,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-94-img-1_nobg.png,Healthy-94-img-1_nobg.png,.png,722139,2048,2048,RGBA,19b2ab34a444913f821198f6d080fe486c1ccdd0de5159abe0d77ce4dbb23592,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/19b2ab34a444_sddb_01360.png
1215,ShrimpDiseaseDB,Healthy,/kaggle/working/downloaded_datasets/processed_images/processed_images/1. Healthy/Healthy-96-img-2_nobg.png,Healthy-96-img-2_nobg.png,.png,1128758,2048,2048,RGBA,c420fb9940ae3c99130da4c0c92928c6d9f70b498bec9bbff433172f0a1ccee1,Healthy,val,0,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/00_Healthy/c420fb9940ae_sddb_01361.png
172,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/10.tac-nhan-gay-benh-dom-trang-tren-tom-nuoi.jpg_no_bg.png,10.tac-nhan-gay-benh-dom-trang-tren-tom-nuoi.jpg_no_bg.png,.png,317688,672,372,RGBA,86cd545e3847e1c0b6cd35f208fc06d41d8e5b838f2a869cf3622a62f312c4a9,WSSV,val,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/02_WSSV/86cd545e3847_sdb_01362.png
130,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/1449806051-tom-dom-trang-hinh-anh.jpg,1449806051-tom-dom-trang-hinh-anh.jpg,.jpg,64647,640,446,RGB,69567ed955590b6c82b2f91cb0c6f7a10bd4b0d35b4ff9d923fa1f5d7ea14691,WSSV,val,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/02_WSSV/69567ed95559_sdb_01363.jpg
258,ShrimpDB,Dom_Trang,/kaggle/input/datasets/vohoangtu/shrimpdb/Dom_Trang/2018-07-03-infected-prawns-4.jpg,2018-07-03-infected-prawns-4.jpg,.jpg,48725,651,414,RGB,c58cc5548425e3549d5b3675a8bec428082286839a3da3b2396a562dd76b4ce4,WSSV,val,2,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/combined4/prepared/val/02_WSSV/c58cc5548425_sdb_01364.jpg
