split,image,group_key,disease,shrimp_id,mask_instances,is_labeled,class_ids,has_bg_mask,has_wssv_mask,is_coinfection
train,WSSV-103-img-2_jpg.rf.7b38a0d5a97fe351f1e8ae0dd905099d.jpg,wssv::103,wssv,103,1,True,1,False,True,False
train,WSSV-103-img-3_jpg.rf.a5348c3621aaa75f122b05675104b80e.jpg,wssv::103,wssv,103,1,True,1,False,True,False
train,WSSV-104-img-1_jpg.rf.b20c1cc74d33dc4f8a250128b8234676.jpg,wssv::104,wssv,104,1,True,1,False,True,False
train,WSSV-104-img-2_jpg.rf.0433807bc44bc4afb87f9e16c719fd2f.jpg,wssv::104,wssv,104,1,True,1,False,True,False
train,WSSV-104-img-3_jpg.rf.8e3bf7fa72b102fc40fdd70cc236a14c.jpg,wssv::104,wssv,104,1,True,1,False,True,False
train,WSSV-105-img-1_jpg.rf.d5d6a747468018b0406b853b2da6707f.jpg,wssv::105,wssv,105,1,True,1,False,True,False
train,WSSV-105-img-3_jpg.rf.fef30b08dc01aca809559b2405ac7112.jpg,wssv::105,wssv,105,1,True,1,False,True,False
train,WSSV-106-img-1_jpg.rf.5b3223949a792582a81abb9965daaeda.jpg,wssv::106,wssv,106,1,True,1,False,True,False
train,WSSV-106-img-2_jpg.rf.512b1a953e19dc4b8f39b731b5ff16cf.jpg,wssv::106,wssv,106,1,True,1,False,True,False
train,WSSV-106-img-3_jpg.rf.c33b6257d26b0c720890f360cde5ebf5.jpg,wssv::106,wssv,106,1,True,1,False,True,False
train,WSSV-107-img-1_jpg.rf.28ba36f738afc70fa3d4c7584cb6b6d1.jpg,wssv::107,wssv,107,1,True,1,False,True,False
train,WSSV-107-img-2_jpg.rf.466f395b48eb8a73da55214fcc7a1cc2.jpg,wssv::107,wssv,107,1,True,1,False,True,False
train,WSSV-107-img-3_jpg.rf.72593e321db397402b18bfa262af99af.jpg,wssv::107,wssv,107,1,True,1,False,True,False
train,WSSV-108-img-1_jpg.rf.39f5b3531db4e0de947b9c56d974b281.jpg,wssv::108,wssv,108,1,True,1,False,True,False
train,WSSV-108-img-2_jpg.rf.612ee237a383dc07bd419ce5dc10541c.jpg,wssv::108,wssv,108,1,True,1,False,True,False
train,WSSV-108-img-3_jpg.rf.fc26834d11a1107d8b320e632182955e.jpg,wssv::108,wssv,108,1,True,1,False,True,False
train,WSSV-109-img-1_jpg.rf.d390594203a51ebd53350cc02b060bf1.jpg,wssv::109,wssv,109,1,True,1,False,True,False
train,WSSV-109-img-2_jpg.rf.4d93768b6f210b9431a1aa103dd8c58f.jpg,wssv::109,wssv,109,1,True,1,False,True,False
train,WSSV-109-img-3_jpg.rf.0f7144a8962d9af2b337d0a059340e1a.jpg,wssv::109,wssv,109,1,True,1,False,True,False
train,WSSV-11-img-1_jpg.rf.e7de0da7b818c01308f4490784138a75.jpg,wssv::11,wssv,11,1,True,1,False,True,False
train,WSSV-11-img-2_jpg.rf.66f967256da121e1149c96516e22e5f9.jpg,wssv::11,wssv,11,1,True,1,False,True,False
train,WSSV-11-img-3_jpg.rf.6d77d5ecbd7912dd73273b8aedeffecf.jpg,wssv::11,wssv,11,1,True,1,False,True,False
train,WSSV-110-img-1_jpg.rf.7bbd24da614113fc570bf2e82dbf44be.jpg,wssv::110,wssv,110,1,True,1,False,True,False
train,WSSV-110-img-2_jpg.rf.012dcd3e648b03f0cf4bca79eb16085b.jpg,wssv::110,wssv,110,1,True,1,False,True,False
train,WSSV-111-img-1_jpg.rf.d990927abbc977342d11a990ab9fe169.jpg,wssv::111,wssv,111,1,True,1,False,True,False
train,WSSV-111-img-2_jpg.rf.8e3f43376f2698bb70cc958f12849636.jpg,wssv::111,wssv,111,1,True,1,False,True,False
train,WSSV-111-img-3_jpg.rf.d7b9e643164ed303df6bcba9148b878f.jpg,wssv::111,wssv,111,1,True,1,False,True,False
train,WSSV-112-img-1_jpg.rf.5206c54ebd9c7b53b4bddc8f4aacaef2.jpg,wssv::112,wssv,112,1,True,1,False,True,False
train,WSSV-112-img-3_jpg.rf.774522cc77596441fd88ef6b8b83e18d.jpg,wssv::112,wssv,112,1,True,1,False,True,False
train,WSSV-113-img-2_jpg.rf.d5090cc769486e6669a2dd9f3f351fce.jpg,wssv::113,wssv,113,1,True,1,False,True,False
train,WSSV-113-img-3_jpg.rf.7685e93558751761e665bb4b04b74a63.jpg,wssv::113,wssv,113,1,True,1,False,True,False
train,WSSV-114-img-1_jpg.rf.5b00ba82dd8296840bd803018de7d8a1.jpg,wssv::114,wssv,114,1,True,1,False,True,False
train,WSSV-114-img-2_jpg.rf.8030be1f5ef42dc4ac975f0126d73e7d.jpg,wssv::114,wssv,114,1,True,1,False,True,False
train,WSSV-115-img-1_jpg.rf.a8e6e72adb5a5e0a49b96faec39fae2d.jpg,wssv::115,wssv,115,1,True,1,False,True,False
train,WSSV-115-img-2_jpg.rf.10efe1f7f194a90cfee00cb4b10b37c7.jpg,wssv::115,wssv,115,1,True,1,False,True,False
train,WSSV-115-img-3_jpg.rf.4ba97ba2a1c55bf2599c2024044b1572.jpg,wssv::115,wssv,115,1,True,1,False,True,False
train,WSSV-116-img-1_jpg.rf.ed8e9f764d8362ca3175db77295170c1.jpg,wssv::116,wssv,116,1,True,1,False,True,False
train,WSSV-116-img-2_jpg.rf.3ca7aedb8b6f5ecaa8fe4bf522882d4b.jpg,wssv::116,wssv,116,1,True,1,False,True,False
train,WSSV-116-img-3_jpg.rf.f42a300f0a0155f2568f60ee683c9885.jpg,wssv::116,wssv,116,1,True,1,False,True,False
train,WSSV-117-img-1_jpg.rf.d22225b9b14bd98f7ddb3eea3280c7ee.jpg,wssv::117,wssv,117,1,True,1,False,True,False
train,WSSV-117-img-2_jpg.rf.190249456067f4e122939b3337ce5448.jpg,wssv::117,wssv,117,1,True,1,False,True,False
train,WSSV-118-img-1_jpg.rf.1d619863d76a7aee69934ed3a628e05e.jpg,wssv::118,wssv,118,1,True,1,False,True,False
train,WSSV-118-img-2_jpg.rf.00276b505e5fdff9cb6a3ce077822ef6.jpg,wssv::118,wssv,118,1,True,1,False,True,False
train,WSSV-118-img-3_jpg.rf.2902281a03f8818fc0392e044c80e626.jpg,wssv::118,wssv,118,1,True,1,False,True,False
train,WSSV-12-img-1_jpg.rf.63a3f095659a5f9aa75ab5021cd13155.jpg,wssv::12,wssv,12,1,True,1,False,True,False
train,WSSV-12-img-2_jpg.rf.2830646328eb93339ffeedd66475d566.jpg,wssv::12,wssv,12,1,True,1,False,True,False
train,WSSV-13-img-3_jpg.rf.192bdd5d9015ad51bfbdbc26afb557d4.jpg,wssv::13,wssv,13,1,True,1,False,True,False
train,WSSV-14-img-1_jpg.rf.686774d82bfba428b73d3c0a15adf3ed.jpg,wssv::14,wssv,14,1,True,1,False,True,False
train,WSSV-14-img-2_jpg.rf.786f16e92ecc3f053916bfa3581b1e64.jpg,wssv::14,wssv,14,1,True,1,False,True,False
train,WSSV-14-img-3_jpg.rf.a8a526b4781b983e121dd5c9f83d7e2d.jpg,wssv::14,wssv,14,1,True,1,False,True,False
train,WSSV-15-img-1_jpg.rf.d4fe988dd99394907a4b88873c89db87.jpg,wssv::15,wssv,15,1,True,1,False,True,False
train,WSSV-15-img-2_jpg.rf.46d072ea7dd7e02e1ad76baf013e1b68.jpg,wssv::15,wssv,15,1,True,1,False,True,False
train,WSSV-15-img-3_jpg.rf.e8ecc5c5c4a8e369466d33fe3b540c2f.jpg,wssv::15,wssv,15,1,True,1,False,True,False
train,WSSV-16-img-1_jpg.rf.91cca85ade934a88ab5078de1d1f2ffb.jpg,wssv::16,wssv,16,1,True,1,False,True,False
train,WSSV-16-img-2_jpg.rf.a19cc25cc776551d60ae8332cea8ea0a.jpg,wssv::16,wssv,16,1,True,1,False,True,False
train,WSSV-17-img-1_jpg.rf.417e83f656a30a56e04b87e3d9aea8a9.jpg,wssv::17,wssv,17,1,True,1,False,True,False
train,WSSV-17-img-2_jpg.rf.879209de8cf619a711a535a9385ff0c6.jpg,wssv::17,wssv,17,1,True,1,False,True,False
train,WSSV-17-img-3_jpg.rf.3981235b26deb92116790e9d68147bc3.jpg,wssv::17,wssv,17,1,True,1,False,True,False
train,WSSV-18-img-1_jpg.rf.72b318e2bdda72a085cbe1a02d4e4c9a.jpg,wssv::18,wssv,18,1,True,1,False,True,False
train,WSSV-18-img-2_jpg.rf.73a4abd889d17222e3d6dd795be929c1.jpg,wssv::18,wssv,18,1,True,1,False,True,False
train,WSSV-18-img-3_jpg.rf.fd00f14466ebaa2e151291c345293465.jpg,wssv::18,wssv,18,1,True,1,False,True,False
train,WSSV-19-img-1_jpg.rf.260c9a5ff9d86f35e6e2ea41607ded2c.jpg,wssv::19,wssv,19,1,True,1,False,True,False
train,WSSV-19-img-2_jpg.rf.62a78b5e0e48205859a5f80cd218115b.jpg,wssv::19,wssv,19,1,True,1,False,True,False
train,WSSV-19-img-3_jpg.rf.a18c5d021c76547354fe8ea07b312612.jpg,wssv::19,wssv,19,1,True,1,False,True,False
train,WSSV-2-img-2_jpg.rf.4dcc78c0e4b82d6dcd8865bef81a0d32.jpg,wssv::2,wssv,2,1,True,1,False,True,False
train,WSSV-20-img-1_jpg.rf.da3cd372a73542ce034a8f66d4134cd9.jpg,wssv::20,wssv,20,1,True,1,False,True,False
train,WSSV-20-img-3_jpg.rf.dd7c5c259550ea827b2ac1fd91dbbfdc.jpg,wssv::20,wssv,20,1,True,1,False,True,False
train,WSSV-21-img-1_jpg.rf.cae60b5481b4f29e125b7cd392d4128b.jpg,wssv::21,wssv,21,1,True,1,False,True,False
train,WSSV-21-img-2_jpg.rf.cf7a887f61ce6edbd5f45c3761d1cfb5.jpg,wssv::21,wssv,21,1,True,1,False,True,False
train,WSSV-21-img-3_jpg.rf.12396ce656657438c7f98732d0ca9676.jpg,wssv::21,wssv,21,1,True,1,False,True,False
train,WSSV-22-img-1_jpg.rf.4d54b20c7678189c42a3b16bafbf119a.jpg,wssv::22,wssv,22,1,True,1,False,True,False
train,WSSV-22-img-2_jpg.rf.8b9ab6a8fd100ef972fc52a572589b9a.jpg,wssv::22,wssv,22,1,True,1,False,True,False
train,WSSV-23-img-2_jpg.rf.00114ba2c7935ebdd4892f1f453c2b23.jpg,wssv::23,wssv,23,1,True,1,False,True,False
train,WSSV-23-img-3_jpg.rf.f86104f144c940d341b59eef4a4c403b.jpg,wssv::23,wssv,23,1,True,1,False,True,False
train,WSSV-24-img-1_jpg.rf.d24fcd08e0e57c57c0a9526caad38460.jpg,wssv::24,wssv,24,1,True,1,False,True,False
train,WSSV-24-img-2_jpg.rf.2a375e5cc1c3742cbac39e46b7ee05cb.jpg,wssv::24,wssv,24,1,True,1,False,True,False
train,WSSV-24-img-3_jpg.rf.00a2b3f8377a532a221e18095a93dac6.jpg,wssv::24,wssv,24,1,True,1,False,True,False
train,WSSV-25-img-1_jpg.rf.a597ede6e84cf810a5b74922b6be2b6c.jpg,wssv::25,wssv,25,1,True,1,False,True,False
train,WSSV-25-img-2_jpg.rf.922574f72fd42517e8144a7ca2ea3a53.jpg,wssv::25,wssv,25,1,True,1,False,True,False
train,WSSV-26-img-1_jpg.rf.d32a3b4d766b2ab6e3da17ad6e26c664.jpg,wssv::26,wssv,26,1,True,1,False,True,False
train,WSSV-26-img-3_jpg.rf.a44fe93022a005816403ac274401f693.jpg,wssv::26,wssv,26,1,True,1,False,True,False
train,WSSV-27-img-1_jpg.rf.8104a857d3303c7feb8e01f1b9ba44bf.jpg,wssv::27,wssv,27,1,True,1,False,True,False
train,WSSV-27-img-2_jpg.rf.fdc91093cc5d8bb6a8f7dc87e1d3efd2.jpg,wssv::27,wssv,27,1,True,1,False,True,False
train,WSSV-27-img-3_jpg.rf.235c56e51520c80a5a5e446418658ce7.jpg,wssv::27,wssv,27,1,True,1,False,True,False
train,WSSV-28-img-1_jpg.rf.a43ee460976dce0b20eaa8daf9bd338b.jpg,wssv::28,wssv,28,1,True,1,False,True,False
train,WSSV-28-img-2_jpg.rf.0c2bc49ce6c7f0f3d3fa6dc5d788a7a7.jpg,wssv::28,wssv,28,1,True,1,False,True,False
train,WSSV-28-img-3_jpg.rf.503e3401e5be3b1dc82127c94d8e2503.jpg,wssv::28,wssv,28,1,True,1,False,True,False
train,WSSV-29-img-1_jpg.rf.74c936bf13aaacc7fbae258fcaeb6d4e.jpg,wssv::29,wssv,29,1,True,1,False,True,False
train,WSSV-29-img-2_jpg.rf.006c36324f6456866ce42210cfb9e898.jpg,wssv::29,wssv,29,1,True,1,False,True,False
train,WSSV-3-img-1_jpg.rf.d18c0cd5062769d2d8937ac55ba73008.jpg,wssv::3,wssv,3,1,True,1,False,True,False
train,WSSV-30-img-1_jpg.rf.0ebe8e31a31c86729883c299d593599d.jpg,wssv::30,wssv,30,1,True,1,False,True,False
train,WSSV-30-img-2_jpg.rf.d174c74dba17c27ea8b54fa6039ad8a0.jpg,wssv::30,wssv,30,1,True,1,False,True,False
train,WSSV-30-img-3_jpg.rf.16118b98d11f5a1602a1e7d735cc7880.jpg,wssv::30,wssv,30,1,True,1,False,True,False
train,WSSV-31-img-1_jpg.rf.82eb63fcab98e2d44e1f3b40f4011706.jpg,wssv::31,wssv,31,1,True,1,False,True,False
train,WSSV-31-img-2_jpg.rf.7c78188c6f8e8fc04e03e66ff74b9148.jpg,wssv::31,wssv,31,1,True,1,False,True,False
train,WSSV-31-img-3_jpg.rf.ba9cfd21aeb736edb32bc87411e54df4.jpg,wssv::31,wssv,31,1,True,1,False,True,False
train,WSSV-32-img-1_jpg.rf.51bbe426ce2be1ad3c7b71b0bd414633.jpg,wssv::32,wssv,32,1,True,1,False,True,False
train,WSSV-32-img-3_jpg.rf.c23880217b3cc1fdd7f8141fa868fca7.jpg,wssv::32,wssv,32,1,True,1,False,True,False
train,WSSV-33-img-1_jpg.rf.5d9f0d160d3243a099c031f889be341a.jpg,wssv::33,wssv,33,1,True,1,False,True,False
train,WSSV-33-img-3_jpg.rf.0e2e84da7403deb16eaee3f24460c24e.jpg,wssv::33,wssv,33,1,True,1,False,True,False
train,WSSV-34-img-1_jpg.rf.4afab58a6c4587fcb5213b190838bc64.jpg,wssv::34,wssv,34,1,True,1,False,True,False
train,WSSV-35-img-1_jpg.rf.6805ff7d80db7e79dfcbdf18347beb82.jpg,wssv::35,wssv,35,1,True,1,False,True,False
train,WSSV-35-img-2_jpg.rf.aa9c733ef2de15baa52b53c0b1bb2ab2.jpg,wssv::35,wssv,35,1,True,1,False,True,False
train,WSSV-35-img-3_jpg.rf.7ec5c64aa7a468b3555ea19e2d082915.jpg,wssv::35,wssv,35,1,True,1,False,True,False
train,WSSV-36-img-1_jpg.rf.f5b5735f7e8c7321793925b898da29c5.jpg,wssv::36,wssv,36,1,True,1,False,True,False
train,WSSV-36-img-3_jpg.rf.57b2ce0c4b488afd991b41db8adc0899.jpg,wssv::36,wssv,36,1,True,1,False,True,False
train,WSSV-37-img-1_jpg.rf.4013ef7c7303f713ed21bfcb732d308a.jpg,wssv::37,wssv,37,1,True,1,False,True,False
train,WSSV-37-img-2_jpg.rf.3b279b9557f2a4be379593ba26d1ec80.jpg,wssv::37,wssv,37,1,True,1,False,True,False
train,WSSV-38-img-1_jpg.rf.0184ab0d1a4692445c5d379d6352f1d4.jpg,wssv::38,wssv,38,1,True,1,False,True,False
train,WSSV-39-img-1_jpg.rf.e2aa4f503ec2890f40aa7d4c53a73c0c.jpg,wssv::39,wssv,39,1,True,1,False,True,False
train,WSSV-39-img-2_jpg.rf.9b76e9989e87016b4a0b7c2429aaf793.jpg,wssv::39,wssv,39,1,True,1,False,True,False
train,WSSV-39-img-3_jpg.rf.13f19f29e23f5db94277a11151c529e6.jpg,wssv::39,wssv,39,1,True,1,False,True,False
train,WSSV-4-img-1_jpg.rf.4b1e750a176bfd8d132664ecc28e3e18.jpg,wssv::4,wssv,4,1,True,1,False,True,False
train,WSSV-4-img-2_jpg.rf.5a823088a9c955ff3c2029038bcf74e8.jpg,wssv::4,wssv,4,1,True,1,False,True,False
train,WSSV-40-img-1_jpg.rf.44e63e85790d5f07265a0716e1a487b7.jpg,wssv::40,wssv,40,1,True,1,False,True,False
train,WSSV-40-img-3_jpg.rf.64aee48a6d444b9c2ccbd7a5288991b4.jpg,wssv::40,wssv,40,1,True,1,False,True,False
train,WSSV-41-img-1_jpg.rf.0e9cccda6c7c7f12db908ba18e120966.jpg,wssv::41,wssv,41,1,True,1,False,True,False
train,WSSV-41-img-2_jpg.rf.eb0c98269b7a94d8573f231a7e316788.jpg,wssv::41,wssv,41,1,True,1,False,True,False
train,WSSV-41-img-3_jpg.rf.34dc70f5be8d9852f0f49b8cdc65dc6c.jpg,wssv::41,wssv,41,1,True,1,False,True,False
train,WSSV-42-img-1_jpg.rf.ffefd589f2d887d3dfaa8338af372370.jpg,wssv::42,wssv,42,1,True,1,False,True,False
train,WSSV-42-img-2_jpg.rf.9cb7542154fbef106d71cc28cd918b04.jpg,wssv::42,wssv,42,1,True,1,False,True,False
train,WSSV-42-img-3_jpg.rf.6ff48350982832a44eb86ba45bcd75d8.jpg,wssv::42,wssv,42,1,True,1,False,True,False
train,WSSV-43-img-1_jpg.rf.e7712374da0239a5f361d181c8719b4c.jpg,wssv::43,wssv,43,1,True,1,False,True,False
train,WSSV-43-img-3_jpg.rf.af224f947616ba438155c7a6a987faec.jpg,wssv::43,wssv,43,1,True,1,False,True,False
train,WSSV-44-img-1_jpg.rf.7283dcceb3911d100f4858d6a4eab56e.jpg,wssv::44,wssv,44,1,True,1,False,True,False
train,WSSV-44-img-2_jpg.rf.6614283056d5637fb009628fefad1c14.jpg,wssv::44,wssv,44,1,True,1,False,True,False
train,WSSV-44-img-3_jpg.rf.f7e06489492b0f5f9bf1cb79782d7560.jpg,wssv::44,wssv,44,1,True,1,False,True,False
train,WSSV-45-img-1_jpg.rf.6993944fa72d99b8bced0a2189737ed6.jpg,wssv::45,wssv,45,1,True,1,False,True,False
train,WSSV-45-img-2_jpg.rf.b4b586a0f4bab6b7c33941897dc6adce.jpg,wssv::45,wssv,45,1,True,1,False,True,False
train,WSSV-46-img-1_jpg.rf.b5374c46a427fa970f79a8911c4b5d5d.jpg,wssv::46,wssv,46,1,True,1,False,True,False
train,WSSV-46-img-2_jpg.rf.60c30fd3e109f76fc1873ec250071ebc.jpg,wssv::46,wssv,46,1,True,1,False,True,False
train,WSSV-46-img-3_jpg.rf.a4e4a500b1eb80e6f5ccf2cae3aad5d7.jpg,wssv::46,wssv,46,1,True,1,False,True,False
train,WSSV-47-img-1_jpg.rf.596917efe2ca93e0afd886c3fcaf5f99.jpg,wssv::47,wssv,47,1,True,1,False,True,False
train,WSSV-47-img-2_jpg.rf.7b28eb410b6dbbead090586851c1b6e6.jpg,wssv::47,wssv,47,1,True,1,False,True,False
train,WSSV-47-img-3_jpg.rf.92a25f55a3a602bd92d2839697cc8f57.jpg,wssv::47,wssv,47,1,True,1,False,True,False
train,WSSV-48-img-1_jpg.rf.59a8892adecac5e34e5d72d8a3a06b03.jpg,wssv::48,wssv,48,1,True,1,False,True,False
train,WSSV-48-img-3_jpg.rf.e4181ac33c53aacb884037177173a5a8.jpg,wssv::48,wssv,48,1,True,1,False,True,False
train,WSSV-49-img-2_jpg.rf.cd4a0d4bed5fa06b845b58d6e1239587.jpg,wssv::49,wssv,49,1,True,1,False,True,False
train,WSSV-5-img-2_jpg.rf.88438d21a1a743dfe5a167cea35bc04c.jpg,wssv::5,wssv,5,1,True,1,False,True,False
train,WSSV-50-img-2_jpg.rf.0944eecd0e06a713ae437aa3b47002d0.jpg,wssv::50,wssv,50,1,True,1,False,True,False
train,WSSV-50-img-3_jpg.rf.33b774231e330f801bf2c66419ee8ce2.jpg,wssv::50,wssv,50,1,True,1,False,True,False
train,WSSV-51-img-2_jpg.rf.52fca9d1b91291de5c75d77c7b396021.jpg,wssv::51,wssv,51,1,True,1,False,True,False
train,WSSV-51-img-3_jpg.rf.431a87854f04bf1c299344d60adb7dc5.jpg,wssv::51,wssv,51,1,True,1,False,True,False
train,WSSV-52-img-1_jpg.rf.b20da609e497887808fd7a44cbc90b05.jpg,wssv::52,wssv,52,1,True,1,False,True,False
train,WSSV-52-img-3_jpg.rf.0f66467be7e7279677a9e388fd72bc82.jpg,wssv::52,wssv,52,1,True,1,False,True,False
train,WSSV-53-img-1_jpg.rf.2111b4e5c94c93a8ffcef0b0745ae0d2.jpg,wssv::53,wssv,53,1,True,1,False,True,False
train,WSSV-53-img-2_jpg.rf.113a7a3cde95523271160b5b80e4198a.jpg,wssv::53,wssv,53,1,True,1,False,True,False
train,WSSV-53-img-3_jpg.rf.587f555d4e909f1adc6b73719da8123e.jpg,wssv::53,wssv,53,1,True,1,False,True,False
train,WSSV-54-img-1_jpg.rf.0326b7fe1df57bddcb40d969998ed8c5.jpg,wssv::54,wssv,54,1,True,1,False,True,False
train,WSSV-54-img-2_jpg.rf.96231fe98fad61ede28fab66349c8e58.jpg,wssv::54,wssv,54,1,True,1,False,True,False
train,WSSV-54-img-3_jpg.rf.a433639f4447bf9ea19d734971c6774c.jpg,wssv::54,wssv,54,1,True,1,False,True,False
train,WSSV-55-img-1_jpg.rf.ed9e9fc5f6fbc280ea499e2216df7fd0.jpg,wssv::55,wssv,55,1,True,1,False,True,False
train,WSSV-55-img-3_jpg.rf.61044ae6d7feeda0c94c1cd87063a852.jpg,wssv::55,wssv,55,1,True,1,False,True,False
train,WSSV-56-img-1_jpg.rf.24cce8970039cdb862882fd28165a26c.jpg,wssv::56,wssv,56,1,True,1,False,True,False
train,WSSV-56-img-2_jpg.rf.04075728b62fc414f18d6b8ccb3c7978.jpg,wssv::56,wssv,56,1,True,1,False,True,False
train,WSSV-56-img-3_jpg.rf.f582c9ee213d3a4bb27828a08c97d744.jpg,wssv::56,wssv,56,1,True,1,False,True,False
train,WSSV-57-img-1_jpg.rf.9d50e39b1d61db051db45558c97c5bbf.jpg,wssv::57,wssv,57,1,True,1,False,True,False
train,WSSV-58-img-1_jpg.rf.4f7fb2f426b441b25a1d2ed2ed71ad56.jpg,wssv::58,wssv,58,1,True,1,False,True,False
train,WSSV-58-img-2_jpg.rf.619d48e16be9fbedd23b73f8aee1c9d8.jpg,wssv::58,wssv,58,1,True,1,False,True,False
train,WSSV-58-img-3_jpg.rf.ba7bb93ae9cb70a4db0c9207eecf5f8c.jpg,wssv::58,wssv,58,1,True,1,False,True,False
train,WSSV-59-img-1_jpg.rf.fddd4f1c53e8647605c3900085f5875d.jpg,wssv::59,wssv,59,1,True,1,False,True,False
train,WSSV-59-img-2_jpg.rf.0f32c74df287442565decb5b840c67e0.jpg,wssv::59,wssv,59,1,True,1,False,True,False
train,WSSV-6-img-1_jpg.rf.489e7fd024fdb28994b81b43c1cf74be.jpg,wssv::6,wssv,6,1,True,1,False,True,False
train,WSSV-6-img-3_jpg.rf.8e8d7cd540c41c48e24307b58f4cc329.jpg,wssv::6,wssv,6,1,True,1,False,True,False
train,WSSV-60-img-1_jpg.rf.9d00df46268801aa656ccd2827eb8728.jpg,wssv::60,wssv,60,1,True,1,False,True,False
train,WSSV-60-img-2_jpg.rf.24d7d3c9d44eb96a2fa793b91d0bb1f8.jpg,wssv::60,wssv,60,1,True,1,False,True,False
train,WSSV-60-img-3_jpg.rf.279f495ce6b9ae1bb05929b6f8f70e49.jpg,wssv::60,wssv,60,1,True,1,False,True,False
train,WSSV-61-img-1_jpg.rf.c69f34a2baf2ac924b2006a6c179b6cf.jpg,wssv::61,wssv,61,1,True,1,False,True,False
train,WSSV-61-img-2_jpg.rf.869095e9bca47cc45e295e23d7849a20.jpg,wssv::61,wssv,61,1,True,1,False,True,False
train,WSSV-62-img-1_jpg.rf.843eea0e0c6e16a12d1dbfcfeccbf59f.jpg,wssv::62,wssv,62,1,True,1,False,True,False
train,WSSV-62-img-2_jpg.rf.26a85088ed7d9226cbe8adf9cd9c0ed1.jpg,wssv::62,wssv,62,1,True,1,False,True,False
train,WSSV-63-img-1_jpg.rf.7baa3126be9748b45eba10404bb68973.jpg,wssv::63,wssv,63,1,True,1,False,True,False
train,WSSV-63-img-3_jpg.rf.f3da5dda223e444cba5acc176a92521d.jpg,wssv::63,wssv,63,1,True,1,False,True,False
train,WSSV-64-img-1_jpg.rf.8360a0d3429a2d1b30eebf9899373b9f.jpg,wssv::64,wssv,64,1,True,1,False,True,False
train,WSSV-64-img-2_jpg.rf.6abda3f7cdb5b82fef50e394c868fee8.jpg,wssv::64,wssv,64,1,True,1,False,True,False
train,WSSV-64-img-3_jpg.rf.688c8137f2718a20e4550dfaa9d48337.jpg,wssv::64,wssv,64,1,True,1,False,True,False
train,WSSV-65-img-2_jpg.rf.abb01d32582d917262e396602a9a1bca.jpg,wssv::65,wssv,65,1,True,1,False,True,False
train,WSSV-65-img-3_jpg.rf.f4a72a362d654ab8bd44a97d89138d80.jpg,wssv::65,wssv,65,1,True,1,False,True,False
train,WSSV-66-img-1_jpg.rf.0d9f0f5bcac685894cdbf2d84f13ad45.jpg,wssv::66,wssv,66,1,True,1,False,True,False
train,WSSV-66-img-2_jpg.rf.939c7e1e6f4894cd53580ba1226f9fb7.jpg,wssv::66,wssv,66,1,True,1,False,True,False
train,WSSV-66-img-3_jpg.rf.6b068ed4219a2dee0fc76900692e5f69.jpg,wssv::66,wssv,66,1,True,1,False,True,False
train,WSSV-67-img-1_jpg.rf.5f4d76a16c0ec867290c247e07f9bf90.jpg,wssv::67,wssv,67,1,True,1,False,True,False
train,WSSV-67-img-2_jpg.rf.d48746046bbf8abfc5f275bff3d0adf6.jpg,wssv::67,wssv,67,1,True,1,False,True,False
train,WSSV-67-img-3_jpg.rf.883f48a90c7c5c4be085a026b52e7cbb.jpg,wssv::67,wssv,67,1,True,1,False,True,False
train,WSSV-68-img-2_jpg.rf.e6a9bcdcffc4e6251069cad9ebbaf857.jpg,wssv::68,wssv,68,1,True,1,False,True,False
train,WSSV-68-img-3_jpg.rf.b13aa75c4b55af30a1d4a1fa11950587.jpg,wssv::68,wssv,68,1,True,1,False,True,False
train,WSSV-69-img-1_jpg.rf.ab3d1e1b9e72b675f04500dbbbdf2982.jpg,wssv::69,wssv,69,1,True,1,False,True,False
train,WSSV-69-img-2_jpg.rf.a9547d1e4853fb8a2f1b3b6fde1c8546.jpg,wssv::69,wssv,69,1,True,1,False,True,False
train,WSSV-69-img-3_jpg.rf.3d2e8691d99c248f73a0101fd2779252.jpg,wssv::69,wssv,69,1,True,1,False,True,False
train,WSSV-7-img-1_jpg.rf.6e7b6506031ff5e7f93c26393686078b.jpg,wssv::7,wssv,7,1,True,1,False,True,False
train,WSSV-7-img-2_jpg.rf.d1bc54906596155f581fa8cf169242ec.jpg,wssv::7,wssv,7,1,True,1,False,True,False
train,WSSV-7-img-3_jpg.rf.cd5c93196d66c942f51f8036602cbe5e.jpg,wssv::7,wssv,7,1,True,1,False,True,False
train,WSSV-70-img-1_jpg.rf.e95eec9eb89f97af775beceee8a748eb.jpg,wssv::70,wssv,70,1,True,1,False,True,False
train,WSSV-70-img-2_jpg.rf.e6db15612cd6dd1aa845ce582c6fd3ed.jpg,wssv::70,wssv,70,1,True,1,False,True,False
train,WSSV-70-img-3_jpg.rf.ff8ca6a553adc754735051958398b783.jpg,wssv::70,wssv,70,1,True,1,False,True,False
train,WSSV-71-img-1_jpg.rf.8213a8f80d8260fcf867855ba101ef25.jpg,wssv::71,wssv,71,1,True,1,False,True,False
train,WSSV-71-img-2_jpg.rf.d70e2a546a8e5565b4d633f401a151ce.jpg,wssv::71,wssv,71,1,True,1,False,True,False
train,WSSV-71-img-3_jpg.rf.fb0c6238f7dd546ac7efc957324cbd9c.jpg,wssv::71,wssv,71,1,True,1,False,True,False
